file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
utility\LL\set06\u_spread_1.5-4.5.py,utility,LL,6,u_spread,1.5-4.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,30,36.799994,55.2,1,1006,0
utility\LL\set06\u_spread_1.0-5.0.py,utility,LL,6,u_spread,1.0-5.0,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,30,36.799994,55.2,1,1006,0
utility\LL\set07\u_spread_2.5-3.5.py,utility,LL,7,u_spread,2.5-3.5,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,36,36.800005,55.200009,1,1007,0
utility\LL\set07\u_spread_1.5-4.5.py,utility,LL,7,u_spread,1.5-4.5,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,36,36.800005,55.200009,1,1007,0
utility\LL\set07\u_spread_1.0-5.0.py,utility,LL,7,u_spread,1.0-5.0,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,36,36.800005,55.200009,1,1007,0
utility\LL\set08\u_spread_2.5-3.5.py,utility,LL,8,u_spread,2.5-3.5,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200013,1,1008,0
utility\LL\set08\u_spread_1.5-4.5.py,utility,LL,8,u_spread,1.5-4.5,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200013,1,1008,0
utility\LL\set08\u_spread_1.0-5.0.py,utility,LL,8,u_spread,1.0-5.0,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200013,1,1008,0
utility\LL\set09\u_spread_2.5-3.5.py,utility,LL,9,u_spread,2.5-3.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200005,1,1009,0
utility\LL\set09\u_spread_1.5-4.5.py,utility,LL,9,u_spread,1.5-4.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200005,1,1009,0
utility\LL\set09\u_spread_1.0-5.0.py,utility,LL,9,u_spread,1.0-5.0,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200005,1,1009,0
utility\LL\set10\u_spread_2.5-3.5.py,utility,LL,10,u_spread,2.5-3.5,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.200007,1,1010,0
utility\LL\set10\u_spread_1.5-4.5.py,utility,LL,10,u_spread,1.5-4.5,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.200007,1,1010,0
utility\LL\set10\u_spread_1.0-5.0.py,utility,LL,10,u_spread,1.0-5.0,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.200007,1,1010,0
utility\LL\set11\u_spread_2.5-3.5.py,utility,LL,11,u_spread,2.5-3.5,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200017,1,1011,0
utility\LL\set11\u_spread_1.5-4.5.py,utility,LL,11,u_spread,1.5-4.5,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200017,1,1011,0
utility\LL\set11\u_spread_1.0-5.0.py,utility,LL,11,u_spread,1.0-5.0,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200017,1,1011,0
utility\LL\set12\u_spread_2.5-3.5.py,utility,LL,12,u_spread,2.5-3.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199997,1,1012,0
utility\LL\set12\u_spread_1.5-4.5.py,utility,LL,12,u_spread,1.5-4.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199997,1,1012,0
utility\LL\set12\u_spread_1.0-5.0.py,utility,LL,12,u_spread,1.0-5.0,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199997,1,1012,0
utility\LL\set13\u_spread_2.5-3.5.py,utility,LL,13,u_spread,2.5-3.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199997,1,1013,0
utility\LL\set13\u_spread_1.5-4.5.py,utility,LL,13,u_spread,1.5-4.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199997,1,1013,0
utility\LL\set13\u_spread_1.0-5.0.py,utility,LL,13,u_spread,1.0-5.0,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199997,1,1013,0
utility\LL\set14\u_spread_2.5-3.5.py,utility,LL,14,u_spread,2.5-3.5,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
utility\LL\set14\u_spread_1.5-4.5.py,utility,LL,14,u_spread,1.5-4.5,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
utility\LL\set14\u_spread_1.0-5.0.py,utility,LL,14,u_spread,1.0-5.0,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
utility\LL\set15\u_spread_2.5-3.5.py,utility,LL,15,u_spread,2.5-3.5,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
utility\LL\set15\u_spread_1.5-4.5.py,utility,LL,15,u_spread,1.5-4.5,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
utility\LL\set15\u_spread_1.0-5.0.py,utility,LL,15,u_spread,1.0-5.0,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
utility\LL\set16\u_spread_2.5-3.5.py,utility,LL,16,u_spread,2.5-3.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
utility\LL\set16\u_spread_1.5-4.5.py,utility,LL,16,u_spread,1.5-4.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
utility\LL\set16\u_spread_1.0-5.0.py,utility,LL,16,u_spread,1.0-5.0,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
utility\LL\set17\u_spread_2.5-3.5.py,utility,LL,17,u_spread,2.5-3.5,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
utility\LL\set17\u_spread_1.5-4.5.py,utility,LL,17,u_spread,1.5-4.5,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
utility\LL\set17\u_spread_1.0-5.0.py,utility,LL,17,u_spread,1.0-5.0,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
utility\LL\set18\u_spread_2.5-3.5.py,utility,LL,18,u_spread,2.5-3.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
utility\LL\set18\u_spread_1.5-4.5.py,utility,LL,18,u_spread,1.5-4.5,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
utility\LL\set18\u_spread_1.0-5.0.py,utility,LL,18,u_spread,1.0-5.0,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
utility\LL\set19\u_spread_2.5-3.5.py,utility,LL,19,u_spread,2.5-3.5,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
utility\LL\set19\u_spread_1.5-4.5.py,utility,LL,19,u_spread,1.5-4.5,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
utility\LL\set19\u_spread_1.0-5.0.py,utility,LL,19,u_spread,1.0-5.0,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
utility\LL\set20\u_spread_2.5-3.5.py,utility,LL,20,u_spread,2.5-3.5,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
utility\LL\set20\u_spread_1.5-4.5.py,utility,LL,20,u_spread,1.5-4.5,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
utility\LL\set20\u_spread_1.0-5.0.py,utility,LL,20,u_spread,1.0-5.0,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
utility\LL\set21\u_spread_2.5-3.5.py,utility,LL,21,u_spread,2.5-3.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
utility\LL\set21\u_spread_1.5-4.5.py,utility,LL,21,u_spread,1.5-4.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
utility\LL\set21\u_spread_1.0-5.0.py,utility,LL,21,u_spread,1.0-5.0,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
utility\LL\set22\u_spread_2.5-3.5.py,utility,LL,22,u_spread,2.5-3.5,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
utility\LL\set22\u_spread_1.5-4.5.py,utility,LL,22,u_spread,1.5-4.5,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
utility\LL\set22\u_spread_1.0-5.0.py,utility,LL,22,u_spread,1.0-5.0,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
utility\LL\set23\u_spread_2.5-3.5.py,utility,LL,23,u_spread,2.5-3.5,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
utility\LL\set23\u_spread_1.5-4.5.py,utility,LL,23,u_spread,1.5-4.5,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
utility\LL\set23\u_spread_1.0-5.0.py,utility,LL,23,u_spread,1.0-5.0,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
utility\LL\set24\u_spread_2.5-3.5.py,utility,LL,24,u_spread,2.5-3.5,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
utility\LL\set24\u_spread_1.5-4.5.py,utility,LL,24,u_spread,1.5-4.5,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
utility\LL\set24\u_spread_1.0-5.0.py,utility,LL,24,u_spread,1.0-5.0,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
utility\LL\set25\u_spread_2.5-3.5.py,utility,LL,25,u_spread,2.5-3.5,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
utility\LL\set25\u_spread_1.5-4.5.py,utility,LL,25,u_spread,1.5-4.5,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
utility\LL\set25\u_spread_1.0-5.0.py,utility,LL,25,u_spread,1.0-5.0,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
utility\LL\set26\u_spread_2.5-3.5.py,utility,LL,26,u_spread,2.5-3.5,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
utility\LL\set26\u_spread_1.5-4.5.py,utility,LL,26,u_spread,1.5-4.5,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
utility\LL\set26\u_spread_1.0-5.0.py,utility,LL,26,u_spread,1.0-5.0,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
utility\LL\set27\u_spread_2.5-3.5.py,utility,LL,27,u_spread,2.5-3.5,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
utility\LL\set27\u_spread_1.5-4.5.py,utility,LL,27,u_spread,1.5-4.5,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
utility\LL\set27\u_spread_1.0-5.0.py,utility,LL,27,u_spread,1.0-5.0,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
utility\LL\set28\u_spread_2.5-3.5.py,utility,LL,28,u_spread,2.5-3.5,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
utility\LL\set28\u_spread_1.5-4.5.py,utility,LL,28,u_spread,1.5-4.5,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
utility\LL\set28\u_spread_1.0-5.0.py,utility,LL,28,u_spread,1.0-5.0,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
utility\LL\set29\u_spread_2.5-3.5.py,utility,LL,29,u_spread,2.5-3.5,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
utility\LL\set29\u_spread_1.5-4.5.py,utility,LL,29,u_spread,1.5-4.5,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
utility\LL\set29\u_spread_1.0-5.0.py,utility,LL,29,u_spread,1.0-5.0,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
utility\LL\set30\u_spread_2.5-3.5.py,utility,LL,30,u_spread,2.5-3.5,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
utility\LL\set30\u_spread_1.5-4.5.py,utility,LL,30,u_spread,1.5-4.5,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
utility\LL\set30\u_spread_1.0-5.0.py,utility,LL,30,u_spread,1.0-5.0,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
utility\LL\set31\u_spread_2.5-3.5.py,utility,LL,31,u_spread,2.5-3.5,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
utility\LL\set31\u_spread_1.5-4.5.py,utility,LL,31,u_spread,1.5-4.5,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
utility\LL\set31\u_spread_1.0-5.0.py,utility,LL,31,u_spread,1.0-5.0,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
utility\LL\set32\u_spread_2.5-3.5.py,utility,LL,32,u_spread,2.5-3.5,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
utility\LL\set32\u_spread_1.5-4.5.py,utility,LL,32,u_spread,1.5-4.5,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
utility\LL\set32\u_spread_1.0-5.0.py,utility,LL,32,u_spread,1.0-5.0,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
utility\LL\set33\u_spread_2.5-3.5.py,utility,LL,33,u_spread,2.5-3.5,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200015,1,1033,0
utility\LL\set33\u_spread_1.5-4.5.py,utility,LL,33,u_spread,1.5-4.5,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200015,1,1033,0
utility\LL\set33\u_spread_1.0-5.0.py,utility,LL,33,u_spread,1.0-5.0,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200015,1,1033,0
utility\LL\set34\u_spread_2.5-3.5.py,utility,LL,34,u_spread,2.5-3.5,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200016,1,1034,0
utility\LL\set34\u_spread_1.5-4.5.py,utility,LL,34,u_spread,1.5-4.5,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200016,1,1034,0
utility\LL\set34\u_spread_1.0-5.0.py,utility,LL,34,u_spread,1.0-5.0,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200016,1,1034,0
utility\LL\set35\u_spread_2.5-3.5.py,utility,LL,35,u_spread,2.5-3.5,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199988,1,1035,0
utility\LL\set35\u_spread_1.5-4.5.py,utility,LL,35,u_spread,1.5-4.5,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199988,1,1035,0
utility\LL\set35\u_spread_1.0-5.0.py,utility,LL,35,u_spread,1.0-5.0,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199988,1,1035,0
utility\LL\set36\u_spread_2.5-3.5.py,utility,LL,36,u_spread,2.5-3.5,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.200002,1,1036,0
utility\LL\set36\u_spread_1.5-4.5.py,utility,LL,36,u_spread,1.5-4.5,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.200002,1,1036,0
utility\LL\set36\u_spread_1.0-5.0.py,utility,LL,36,u_spread,1.0-5.0,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.200002,1,1036,0
utility\LL\set37\u_spread_2.5-3.5.py,utility,LL,37,u_spread,2.5-3.5,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199995,1,1037,0
utility\LL\set37\u_spread_1.5-4.5.py,utility,LL,37,u_spread,1.5-4.5,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199995,1,1037,0
utility\LL\set37\u_spread_1.0-5.0.py,utility,LL,37,u_spread,1.0-5.0,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199995,1,1037,0
utility\LL\set38\u_spread_2.5-3.5.py,utility,LL,38,u_spread,2.5-3.5,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.20001,1,1038,0
utility\LL\set38\u_spread_1.5-4.5.py,utility,LL,38,u_spread,1.5-4.5,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.20001,1,1038,0
utility\LL\set38\u_spread_1.0-5.0.py,utility,LL,38,u_spread,1.0-5.0,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.20001,1,1038,0
utility\LL\set39\u_spread_2.5-3.5.py,utility,LL,39,u_spread,2.5-3.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200005,1,1039,0
utility\LL\set39\u_spread_1.5-4.5.py,utility,LL,39,u_spread,1.5-4.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200005,1,1039,0
utility\LL\set39\u_spread_1.0-5.0.py,utility,LL,39,u_spread,1.0-5.0,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200005,1,1039,0
utility\LL\set40\u_spread_2.5-3.5.py,utility,LL,40,u_spread,2.5-3.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1040,0
utility\LL\set40\u_spread_1.5-4.5.py,utility,LL,40,u_spread,1.5-4.5,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1040,0
utility\LL\set40\u_spread_1.0-5.0.py,utility,LL,40,u_spread,1.0-5.0,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1040,0
utility\LL\set41\u_spread_2.5-3.5.py,utility,LL,41,u_spread,2.5-3.5,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
utility\LL\set41\u_spread_1.5-4.5.py,utility,LL,41,u_spread,1.5-4.5,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
utility\LL\set41\u_spread_1.0-5.0.py,utility,LL,41,u_spread,1.0-5.0,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
utility\LL\set42\u_spread_2.5-3.5.py,utility,LL,42,u_spread,2.5-3.5,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
utility\LL\set42\u_spread_1.5-4.5.py,utility,LL,42,u_spread,1.5-4.5,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
utility\LL\set42\u_spread_1.0-5.0.py,utility,LL,42,u_spread,1.0-5.0,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
utility\LL\set43\u_spread_2.5-3.5.py,utility,LL,43,u_spread,2.5-3.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
utility\LL\set43\u_spread_1.5-4.5.py,utility,LL,43,u_spread,1.5-4.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
utility\LL\set43\u_spread_1.0-5.0.py,utility,LL,43,u_spread,1.0-5.0,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
utility\LL\set44\u_spread_2.5-3.5.py,utility,LL,44,u_spread,2.5-3.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
utility\LL\set44\u_spread_1.5-4.5.py,utility,LL,44,u_spread,1.5-4.5,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
utility\LL\set44\u_spread_1.0-5.0.py,utility,LL,44,u_spread,1.0-5.0,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
utility\LL\set45\u_spread_2.5-3.5.py,utility,LL,45,u_spread,2.5-3.5,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
utility\LL\set45\u_spread_1.5-4.5.py,utility,LL,45,u_spread,1.5-4.5,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
utility\LL\set45\u_spread_1.0-5.0.py,utility,LL,45,u_spread,1.0-5.0,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
utility\LL\set46\u_spread_2.5-3.5.py,utility,LL,46,u_spread,2.5-3.5,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
utility\LL\set46\u_spread_1.5-4.5.py,utility,LL,46,u_spread,1.5-4.5,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
utility\LL\set46\u_spread_1.0-5.0.py,utility,LL,46,u_spread,1.0-5.0,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
utility\LL\set47\u_spread_2.5-3.5.py,utility,LL,47,u_spread,2.5-3.5,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
