file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_opt_factor\set03\u_opt_factor_0.7.py,u_opt_factor,3,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.48001,80,27,92.000005,156.400014,42.866669,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.8.py,u_opt_factor,3,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.920009,80,27,92.000005,165.600013,42.866669,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.9.py,u_opt_factor,3,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360005,80,27,92.000005,174.800007,42.866669,1,1,1003,0
u_opt_factor\set04\u_opt_factor_0.1.py,u_opt_factor,4,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.840005,80,33,92.000002,101.200007,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.2.py,u_opt_factor,4,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.280008,80,33,92.000002,110.400011,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.3.py,u_opt_factor,4,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.720007,80,33,92.000002,119.60001,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.4.py,u_opt_factor,4,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.15999,80,33,92.000002,128.799985,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.5.py,u_opt_factor,4,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,33,92.000002,138.0,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.6.py,u_opt_factor,4,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.040006,80,33,92.000002,147.200009,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.7.py,u_opt_factor,4,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.480005,80,33,92.000002,156.400007,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.8.py,u_opt_factor,4,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.920011,80,33,92.000002,165.600016,44.085715,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.9.py,u_opt_factor,4,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360014,80,33,92.000002,174.800021,44.085715,1,1,1004,0
u_opt_factor\set05\u_opt_factor_0.1.py,u_opt_factor,5,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.84001,80,30,92.000001,101.200015,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.2.py,u_opt_factor,5,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.279993,80,30,92.000001,110.39999,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.3.py,u_opt_factor,5,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.720006,80,30,92.000001,119.600009,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.4.py,u_opt_factor,5,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.160006,80,30,92.000001,128.800008,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.5.py,u_opt_factor,5,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,30,92.000001,138.000005,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.6.py,u_opt_factor,5,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.040002,80,30,92.000001,147.200002,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.7.py,u_opt_factor,5,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.480004,80,30,92.000001,156.400006,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.8.py,u_opt_factor,5,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.92,80,30,92.000001,165.6,48.800001,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.9.py,u_opt_factor,5,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360006,80,30,92.000001,174.800009,48.800001,1,1,1005,0
u_opt_factor\set06\u_opt_factor_0.1.py,u_opt_factor,6,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839994,80,31,91.999998,101.199991,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.2.py,u_opt_factor,6,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.28,80,31,91.999998,110.4,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.3.py,u_opt_factor,6,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.719994,80,31,91.999998,119.599991,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.4.py,u_opt_factor,6,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.160003,80,31,91.999998,128.800005,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.5.py,u_opt_factor,6,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,31,91.999998,137.999993,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.6.py,u_opt_factor,6,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.040002,80,31,91.999998,147.200002,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.7.py,u_opt_factor,6,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.479994,80,31,91.999998,156.399991,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.8.py,u_opt_factor,6,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.919998,80,31,91.999998,165.599998,42.866666,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.9.py,u_opt_factor,6,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.359992,80,31,91.999998,174.799988,42.866666,1,1,1006,0
u_opt_factor\set07\u_opt_factor_0.1.py,u_opt_factor,7,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839987,80,35,91.999999,101.199982,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.2.py,u_opt_factor,7,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.28,80,35,91.999999,110.4,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.3.py,u_opt_factor,7,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.719993,80,35,91.999999,119.59999,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.4.py,u_opt_factor,7,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.159998,80,35,91.999999,128.799997,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.5.py,u_opt_factor,7,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,35,91.999999,138.0,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.6.py,u_opt_factor,7,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039998,80,35,91.999999,147.199998,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.7.py,u_opt_factor,7,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.479996,80,35,91.999999,156.399994,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.8.py,u_opt_factor,7,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.919991,80,35,91.999999,165.599987,42.799999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.9.py,u_opt_factor,7,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.35999,80,35,91.999999,174.799986,42.799999,1,1,1007,0
u_opt_factor\set08\u_opt_factor_0.1.py,u_opt_factor,8,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839994,80,37,91.999995,101.199992,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.2.py,u_opt_factor,8,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.279998,80,37,91.999995,110.399998,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.3.py,u_opt_factor,8,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.720004,80,37,91.999995,119.600006,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.4.py,u_opt_factor,8,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.159995,80,37,91.999995,128.799993,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.5.py,u_opt_factor,8,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,37,91.999995,138.000003,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.6.py,u_opt_factor,8,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039997,80,37,91.999995,147.199995,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.7.py,u_opt_factor,8,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.479998,80,37,91.999995,156.399998,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.8.py,u_opt_factor,8,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.919999,80,37,91.999995,165.599999,44.085712,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.9.py,u_opt_factor,8,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.359998,80,37,91.999995,174.799998,44.085712,1,1,1008,0
u_opt_factor\set09\u_opt_factor_0.1.py,u_opt_factor,9,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.840003,80,29,91.999999,101.200005,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.2.py,u_opt_factor,9,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.279995,80,29,91.999999,110.399993,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.3.py,u_opt_factor,9,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.720001,80,29,91.999999,119.600001,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.4.py,u_opt_factor,9,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.159994,80,29,91.999999,128.799991,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.5.py,u_opt_factor,9,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,91.999999,137.999995,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.6.py,u_opt_factor,9,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039999,80,29,91.999999,147.199999,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.7.py,u_opt_factor,9,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.479999,80,29,91.999999,156.399999,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.8.py,u_opt_factor,9,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.92,80,29,91.999999,165.6,42.799999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.9.py,u_opt_factor,9,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360001,80,29,91.999999,174.800001,42.799999,1,1,1009,0
u_opt_factor\set10\u_opt_factor_0.1.py,u_opt_factor,10,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.840003,80,25,92.0,101.200005,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.2.py,u_opt_factor,10,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.279994,80,25,92.0,110.399992,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.3.py,u_opt_factor,10,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.719995,80,25,92.0,119.599993,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.4.py,u_opt_factor,10,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.160001,80,25,92.0,128.800001,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.5.py,u_opt_factor,10,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,25,92.0,138.000006,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.6.py,u_opt_factor,10,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039998,80,25,92.0,147.199997,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.7.py,u_opt_factor,10,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.480002,80,25,92.0,156.400002,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.8.py,u_opt_factor,10,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.920006,80,25,92.0,165.600008,42.866667,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.9.py,u_opt_factor,10,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360001,80,25,92.0,174.800001,42.866667,1,1,1010,0
u_opt_factor\set11\u_opt_factor_0.1.py,u_opt_factor,11,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839997,80,23,91.999994,101.199995,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.2.py,u_opt_factor,11,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.280002,80,23,91.999994,110.400003,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.3.py,u_opt_factor,11,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.719993,80,23,91.999994,119.59999,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.4.py,u_opt_factor,11,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.159996,80,23,91.999994,128.799994,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.5.py,u_opt_factor,11,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999994,137.999993,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.6.py,u_opt_factor,11,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039997,80,23,91.999994,147.199995,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.7.py,u_opt_factor,11,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.47999,80,23,91.999994,156.399986,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.8.py,u_opt_factor,11,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.919992,80,23,91.999994,165.599988,42.799997,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.9.py,u_opt_factor,11,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.359998,80,23,91.999994,174.799998,42.799997,1,1,1011,0
u_opt_factor\set12\u_opt_factor_0.1.py,u_opt_factor,12,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839994,80,24,91.999998,101.199992,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.2.py,u_opt_factor,12,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.279999,80,24,91.999998,110.399999,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.3.py,u_opt_factor,12,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.720005,80,24,91.999998,119.600007,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.4.py,u_opt_factor,12,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.16,80,24,91.999998,128.8,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.5.py,u_opt_factor,12,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,24,91.999998,138.000007,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.6.py,u_opt_factor,12,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.039992,80,24,91.999998,147.199988,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.7.py,u_opt_factor,12,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.479998,80,24,91.999998,156.399997,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.8.py,u_opt_factor,12,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.91999,80,24,91.999998,165.599985,42.799999,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.9.py,u_opt_factor,12,u_opt_factor,0.9,2,8,5,0.5,0.9,0.7,0.6,1.0,0.9,122.360003,80,24,91.999998,174.800005,42.799999,1,1,1012,0
u_opt_factor\set13\u_opt_factor_0.1.py,u_opt_factor,13,u_opt_factor,0.1,2,8,5,0.5,0.1,0.7,0.6,1.0,0.1,70.839998,80,29,91.999998,101.199997,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.2.py,u_opt_factor,13,u_opt_factor,0.2,2,8,5,0.5,0.2,0.7,0.6,1.0,0.2,77.280002,80,29,91.999998,110.400003,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.3.py,u_opt_factor,13,u_opt_factor,0.3,2,8,5,0.5,0.3,0.7,0.6,1.0,0.3,83.719991,80,29,91.999998,119.599987,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.4.py,u_opt_factor,13,u_opt_factor,0.4,2,8,5,0.5,0.4,0.7,0.6,1.0,0.4,90.159998,80,29,91.999998,128.799998,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.5.py,u_opt_factor,13,u_opt_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.6.py,u_opt_factor,13,u_opt_factor,0.6,2,8,5,0.5,0.6,0.7,0.6,1.0,0.6,103.040002,80,29,91.999998,147.200002,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.7.py,u_opt_factor,13,u_opt_factor,0.7,2,8,5,0.5,0.7,0.7,0.6,1.0,0.7,109.480006,80,29,91.999998,156.400009,42.799999,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.8.py,u_opt_factor,13,u_opt_factor,0.8,2,8,5,0.5,0.8,0.7,0.6,1.0,0.8,115.919999,80,29,91.999998,165.599999,42.799999,1,1,1013,0
