file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600004,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500005,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400006,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200008,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100009,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.00001,40,13,46.000002,69.00001,21.433334,1,1,1001,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.7.py,rho,2,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.8.py,rho,2,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_0.9.py,rho,2,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set02\rho_1.py,rho,2,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000001,40,11,46.000001,69.000001,21.400001,1,1,1002,0
rho\set03\rho_0.2.py,rho,3,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.3.py,rho,3,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.4.py,rho,3,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.5.py,rho,3,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.6.py,rho,3,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.7.py,rho,3,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.8.py,rho,3,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.9.py,rho,3,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_1.py,rho,3,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set04\rho_0.2.py,rho,4,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.3.py,rho,4,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.4.py,rho,4,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.5.py,rho,4,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.5,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.4,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.2,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.1,40,13,46.000002,69.0,22.042858,1,1,1004,0
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.0,40,13,46.000002,69.0,22.042858,1,1,1004,0
