file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
shape\LL\set20\seg_decay_1.00.py,shape,LL,20,seg_decay,1.00,1.0,55.200032,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200032,1,1020,0
shape\LL\set21\seg_decay_0.60.py,shape,LL,21,seg_decay,0.60,1.0,55.19997,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.19997,1,1021,0
shape\LL\set21\seg_decay_0.80.py,shape,LL,21,seg_decay,0.80,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
shape\LL\set21\seg_decay_1.00.py,shape,LL,21,seg_decay,1.00,1.0,55.200023,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200023,1,1021,0
shape\LL\set22\seg_decay_0.60.py,shape,LL,22,seg_decay,0.60,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.19999,1,1022,0
shape\LL\set22\seg_decay_0.80.py,shape,LL,22,seg_decay,0.80,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
shape\LL\set22\seg_decay_1.00.py,shape,LL,22,seg_decay,1.00,1.0,55.199964,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.199964,1,1022,0
shape\LL\set23\seg_decay_0.60.py,shape,LL,23,seg_decay,0.60,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199994,1,1023,0
shape\LL\set23\seg_decay_0.80.py,shape,LL,23,seg_decay,0.80,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
shape\LL\set23\seg_decay_1.00.py,shape,LL,23,seg_decay,1.00,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.200013,1,1023,0
shape\LL\set24\seg_decay_0.60.py,shape,LL,24,seg_decay,0.60,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199999,1,1024,0
shape\LL\set24\seg_decay_0.80.py,shape,LL,24,seg_decay,0.80,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
shape\LL\set24\seg_decay_1.00.py,shape,LL,24,seg_decay,1.00,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.200001,1,1024,0
shape\LL\set25\seg_decay_0.60.py,shape,LL,25,seg_decay,0.60,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200009,1,1025,0
shape\LL\set25\seg_decay_0.80.py,shape,LL,25,seg_decay,0.80,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
shape\LL\set25\seg_decay_1.00.py,shape,LL,25,seg_decay,1.00,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.199997,1,1025,0
shape\LL\set26\seg_decay_0.60.py,shape,LL,26,seg_decay,0.60,1.0,55.200023,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.200023,1,1026,0
shape\LL\set26\seg_decay_0.80.py,shape,LL,26,seg_decay,0.80,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
shape\LL\set26\seg_decay_1.00.py,shape,LL,26,seg_decay,1.00,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
shape\LL\set27\seg_decay_0.60.py,shape,LL,27,seg_decay,0.60,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199988,1,1027,0
shape\LL\set27\seg_decay_0.80.py,shape,LL,27,seg_decay,0.80,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
shape\LL\set27\seg_decay_1.00.py,shape,LL,27,seg_decay,1.00,1.0,55.200023,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.200023,1,1027,0
shape\LL\set28\seg_decay_0.60.py,shape,LL,28,seg_decay,0.60,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.199993,1,1028,0
shape\LL\set28\seg_decay_0.80.py,shape,LL,28,seg_decay,0.80,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
shape\LL\set28\seg_decay_1.00.py,shape,LL,28,seg_decay,1.00,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.199999,1,1028,0
shape\LL\set29\seg_decay_0.60.py,shape,LL,29,seg_decay,0.60,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199993,1,1029,0
shape\LL\set29\seg_decay_0.80.py,shape,LL,29,seg_decay,0.80,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
shape\LL\set29\seg_decay_1.00.py,shape,LL,29,seg_decay,1.00,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199991,1,1029,0
shape\LL\set30\seg_decay_0.60.py,shape,LL,30,seg_decay,0.60,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199995,1,1030,0
shape\LL\set30\seg_decay_0.80.py,shape,LL,30,seg_decay,0.80,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
shape\LL\set30\seg_decay_1.00.py,shape,LL,30,seg_decay,1.00,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200008,1,1030,0
shape\LL\set31\seg_decay_0.60.py,shape,LL,31,seg_decay,0.60,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.199999,1,1031,0
shape\LL\set31\seg_decay_0.80.py,shape,LL,31,seg_decay,0.80,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
shape\LL\set31\seg_decay_1.00.py,shape,LL,31,seg_decay,1.00,1.0,55.199977,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.199977,1,1031,0
shape\LL\set32\seg_decay_0.60.py,shape,LL,32,seg_decay,0.60,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.200012,1,1032,0
shape\LL\set32\seg_decay_0.80.py,shape,LL,32,seg_decay,0.80,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
shape\LL\set32\seg_decay_1.00.py,shape,LL,32,seg_decay,1.00,1.0,55.199983,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.199983,1,1032,0
shape\LL\set33\seg_decay_0.60.py,shape,LL,33,seg_decay,0.60,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.199998,1,1033,0
shape\LL\set33\seg_decay_0.80.py,shape,LL,33,seg_decay,0.80,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200015,1,1033,0
shape\LL\set33\seg_decay_1.00.py,shape,LL,33,seg_decay,1.00,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200012,1,1033,0
shape\LL\set34\seg_decay_0.60.py,shape,LL,34,seg_decay,0.60,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.2,1,1034,0
shape\LL\set34\seg_decay_0.80.py,shape,LL,34,seg_decay,0.80,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200016,1,1034,0
shape\LL\set34\seg_decay_1.00.py,shape,LL,34,seg_decay,1.00,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200002,1,1034,0
shape\LL\set35\seg_decay_0.60.py,shape,LL,35,seg_decay,0.60,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199999,1,1035,0
shape\LL\set35\seg_decay_0.80.py,shape,LL,35,seg_decay,0.80,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199988,1,1035,0
shape\LL\set35\seg_decay_1.00.py,shape,LL,35,seg_decay,1.00,1.0,55.199983,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199983,1,1035,0
shape\LL\set36\seg_decay_0.60.py,shape,LL,36,seg_decay,0.60,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.199999,1,1036,0
shape\LL\set36\seg_decay_0.80.py,shape,LL,36,seg_decay,0.80,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.200002,1,1036,0
shape\LL\set36\seg_decay_1.00.py,shape,LL,36,seg_decay,1.00,1.0,55.199982,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.199982,1,1036,0
shape\LL\set37\seg_decay_0.60.py,shape,LL,37,seg_decay,0.60,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199988,1,1037,0
shape\LL\set37\seg_decay_0.80.py,shape,LL,37,seg_decay,0.80,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199995,1,1037,0
shape\LL\set37\seg_decay_1.00.py,shape,LL,37,seg_decay,1.00,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199986,1,1037,0
shape\LL\set38\seg_decay_0.60.py,shape,LL,38,seg_decay,0.60,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.200002,1,1038,0
shape\LL\set38\seg_decay_0.80.py,shape,LL,38,seg_decay,0.80,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.20001,1,1038,0
shape\LL\set38\seg_decay_1.00.py,shape,LL,38,seg_decay,1.00,1.0,55.199975,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.199975,1,1038,0
shape\LL\set39\seg_decay_0.60.py,shape,LL,39,seg_decay,0.60,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200006,1,1039,0
shape\LL\set39\seg_decay_0.80.py,shape,LL,39,seg_decay,0.80,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200005,1,1039,0
shape\LL\set39\seg_decay_1.00.py,shape,LL,39,seg_decay,1.00,1.0,55.200023,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200023,1,1039,0
shape\LL\set40\seg_decay_0.60.py,shape,LL,40,seg_decay,0.60,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.199995,1,1040,0
shape\LL\set40\seg_decay_0.80.py,shape,LL,40,seg_decay,0.80,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1040,0
shape\LL\set40\seg_decay_1.00.py,shape,LL,40,seg_decay,1.00,1.0,55.199979,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.199979,1,1040,0
shape\LL\set41\seg_decay_0.60.py,shape,LL,41,seg_decay,0.60,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.199992,1,1041,0
shape\LL\set41\seg_decay_0.80.py,shape,LL,41,seg_decay,0.80,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
shape\LL\set41\seg_decay_1.00.py,shape,LL,41,seg_decay,1.00,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200008,1,1041,0
shape\LL\set42\seg_decay_0.60.py,shape,LL,42,seg_decay,0.60,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200003,1,1042,0
shape\LL\set42\seg_decay_0.80.py,shape,LL,42,seg_decay,0.80,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
shape\LL\set42\seg_decay_1.00.py,shape,LL,42,seg_decay,1.00,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.199995,1,1042,0
shape\LL\set43\seg_decay_0.60.py,shape,LL,43,seg_decay,0.60,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.200003,1,1043,0
shape\LL\set43\seg_decay_0.80.py,shape,LL,43,seg_decay,0.80,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
shape\LL\set43\seg_decay_1.00.py,shape,LL,43,seg_decay,1.00,1.0,55.200031,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.200031,1,1043,0
shape\LL\set44\seg_decay_0.60.py,shape,LL,44,seg_decay,0.60,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.200001,1,1044,0
shape\LL\set44\seg_decay_0.80.py,shape,LL,44,seg_decay,0.80,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
shape\LL\set44\seg_decay_1.00.py,shape,LL,44,seg_decay,1.00,1.0,55.200014,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.200014,1,1044,0
shape\LL\set45\seg_decay_0.60.py,shape,LL,45,seg_decay,0.60,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.2,1,1045,0
shape\LL\set45\seg_decay_0.80.py,shape,LL,45,seg_decay,0.80,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
shape\LL\set45\seg_decay_1.00.py,shape,LL,45,seg_decay,1.00,1.0,55.199982,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.199982,1,1045,0
shape\LL\set46\seg_decay_0.60.py,shape,LL,46,seg_decay,0.60,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.199986,1,1046,0
shape\LL\set46\seg_decay_0.80.py,shape,LL,46,seg_decay,0.80,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
shape\LL\set46\seg_decay_1.00.py,shape,LL,46,seg_decay,1.00,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200007,1,1046,0
shape\LL\set47\seg_decay_0.60.py,shape,LL,47,seg_decay,0.60,1.0,55.199985,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.199985,1,1047,0
shape\LL\set47\seg_decay_0.80.py,shape,LL,47,seg_decay,0.80,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
shape\LL\set47\seg_decay_1.00.py,shape,LL,47,seg_decay,1.00,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.200003,1,1047,0
shape\LL\set48\seg_decay_0.60.py,shape,LL,48,seg_decay,0.60,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.199998,1,1048,0
shape\LL\set48\seg_decay_0.80.py,shape,LL,48,seg_decay,0.80,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
shape\LL\set48\seg_decay_1.00.py,shape,LL,48,seg_decay,1.00,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200012,1,1048,0
shape\LL\set49\seg_decay_0.60.py,shape,LL,49,seg_decay,0.60,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.2,1,1049,0
shape\LL\set49\seg_decay_0.80.py,shape,LL,49,seg_decay,0.80,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
shape\LL\set49\seg_decay_1.00.py,shape,LL,49,seg_decay,1.00,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200003,1,1049,0
shape\LL\set50\seg_decay_0.60.py,shape,LL,50,seg_decay,0.60,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.200001,1,1050,0
shape\LL\set50\seg_decay_0.80.py,shape,LL,50,seg_decay,0.80,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
