file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
u_mand_factor\set00\u_mand_factor_0.4.py,u_mand_factor,0,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800002,64.399997,17.634287,1,1,1000,0,greedy_sps_baseline,solved,1,29.748223,44.894821,0.66262,0.001793,,,0.001793,0.001989,3,0,0
u_mand_factor\set00\u_mand_factor_0.5.py,u_mand_factor,0,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v2,optimal,1,64.70866,48.292486,1.339932,0.029959,0.0,,0.029959,0.032222,3,0,0
u_mand_factor\set00\u_mand_factor_0.5.py,u_mand_factor,0,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v3,optimal,1,61.915628,47.940817,1.291501,0.063537,0.0,,0.063537,0.07327,3,0,0
u_mand_factor\set00\u_mand_factor_0.5.py,u_mand_factor,0,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v4,optimal,1,67.365432,47.602778,1.415158,0.083213,0.0,,0.083213,0.086267,3,0,0
u_mand_factor\set00\u_mand_factor_0.5.py,u_mand_factor,0,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,8.364274,48.284027,0.173231,0.001012,,,0.001012,0.001157,3,0,0
u_mand_factor\set00\u_mand_factor_0.6.py,u_mand_factor,0,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.200003,73.600002,26.45143,1,1,1000,0,ilp_v2,optimal,1,44.714462,51.506634,0.86813,0.032662,0.0,,0.032662,0.037657,3,0,0
u_mand_factor\set00\u_mand_factor_0.6.py,u_mand_factor,0,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.200003,73.600002,26.45143,1,1,1000,0,ilp_v3,optimal,1,44.79373,51.518944,0.869461,0.095891,0.0,,0.095891,0.102766,3,0,0
u_mand_factor\set00\u_mand_factor_0.6.py,u_mand_factor,0,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.200003,73.600002,26.45143,1,1,1000,0,ilp_v4,optimal,1,48.631073,51.514155,0.944033,0.354187,0.0,,0.354187,0.431546,3,0,0
u_mand_factor\set00\u_mand_factor_0.6.py,u_mand_factor,0,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.200003,73.600002,26.45143,1,1,1000,0,greedy_sps_baseline,infeasible,0,,55.200003,,0.00078,,over budget: E=55.2000 > B=51.5200,0.00078,0.000902,3,0,0
u_mand_factor\set00\u_mand_factor_0.7.py,u_mand_factor,0,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,13,64.399999,78.200006,30.859999,1,1,1000,0,ilp_v2,optimal,1,26.325087,54.703198,0.481235,0.039885,0.0,,0.039885,0.044563,3,0,0
u_mand_factor\set00\u_mand_factor_0.7.py,u_mand_factor,0,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,13,64.399999,78.200006,30.859999,1,1,1000,0,ilp_v3,optimal,1,26.325087,54.703198,0.481235,0.041109,0.0,,0.041109,0.046158,3,0,0
u_mand_factor\set00\u_mand_factor_0.7.py,u_mand_factor,0,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,13,64.399999,78.200006,30.859999,1,1,1000,0,ilp_v4,optimal,1,30.716156,54.637462,0.562181,0.28323,0.0,,0.28323,0.304467,3,0,0
u_mand_factor\set00\u_mand_factor_0.7.py,u_mand_factor,0,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740004,40,13,64.399999,78.200006,30.859999,1,1,1000,0,greedy_sps_baseline,infeasible,0,,64.399999,,0.00041,,over budget: E=64.4000 > B=54.7400,0.00041,0.000548,3,0,0
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,13,73.6,82.799999,35.268571,1,1,1000,0,ilp_v2,optimal,1,2.695019,57.937338,0.046516,0.128194,0.0,,0.128194,0.152906,3,0,0
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,13,73.6,82.799999,35.268571,1,1,1000,0,ilp_v3,optimal,1,2.695019,57.937338,0.046516,0.137583,0.0,,0.137583,0.146628,3,0,0
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,13,73.6,82.799999,35.268571,1,1,1000,0,ilp_v4,optimal,1,8.403357,57.941403,0.145032,0.246507,0.0,,0.246507,0.282467,3,0,0
u_mand_factor\set00\u_mand_factor_0.8.py,u_mand_factor,0,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.959999,40,13,73.6,82.799999,35.268571,1,1,1000,0,greedy_sps_baseline,infeasible,0,,73.6,,0.00043,,over budget: E=73.6000 > B=57.9600,0.00043,0.000529,3,0,0
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,39.677143,1,1,1000,0,ilp_v2,infeasible,0,,,,0.004511,,,0.004511,0.007081,3,0,0
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,39.677143,1,1,1000,0,ilp_v3,infeasible,0,,,,0.00914,,,0.00914,0.009479,3,0,0
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,39.677143,1,1,1000,0,ilp_v4,infeasible,0,,,,0.016723,,,0.016723,0.033203,3,0,0
u_mand_factor\set00\u_mand_factor_0.9.py,u_mand_factor,0,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.180001,40,13,82.8,87.400001,39.677143,1,1,1000,0,greedy_sps_baseline,infeasible,0,,82.8,,0.000461,,over budget: E=82.8000 > B=61.1800,0.000461,0.00061,3,0,0
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,13,9.200001,50.599998,4.286667,1,0,1001,0,ilp_v2,optimal,1,95.235298,34.79073,2.737376,0.007767,0.0,,0.007767,0.008417,3,0,0
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,13,9.200001,50.599998,4.286667,1,0,1001,0,ilp_v3,optimal,1,95.235298,35.164338,2.708292,0.007861,0.0,,0.007861,0.009872,3,0,0
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,13,9.200001,50.599998,4.286667,1,0,1001,0,ilp_v4,optimal,1,95.235298,35.326035,2.695895,0.045275,0.0,,0.045275,0.048197,3,0,0
u_mand_factor\set01\u_mand_factor_0.1.py,u_mand_factor,1,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.419998,40,13,9.200001,50.599998,4.286667,1,0,1001,0,greedy_sps_baseline,solved,1,66.891418,34.594157,1.933604,0.00533,,,0.00533,0.006049,3,0,0
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400001,55.200006,8.573334,1,0,1001,0,ilp_v2,optimal,1,75.750399,38.516091,1.966721,0.007477,0.0,,0.007477,0.009681,3,0,0
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400001,55.200006,8.573334,1,0,1001,0,ilp_v3,optimal,1,73.88515,37.963741,1.946203,0.015011,0.0,,0.015011,0.023985,3,0,0
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400001,55.200006,8.573334,1,0,1001,0,ilp_v4,optimal,1,75.750399,37.494007,2.020334,0.064447,0.0,,0.064447,0.094404,3,0,0
u_mand_factor\set01\u_mand_factor_0.2.py,u_mand_factor,1,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640004,40,13,18.400001,55.200006,8.573334,1,0,1001,0,greedy_sps_baseline,solved,1,52.846564,38.219983,1.382695,0.0052,,,0.0052,0.005477,3,0,0
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.6,59.800005,12.86,1,1,1001,0,ilp_v2,optimal,1,55.275194,41.849262,1.320816,0.021224,0.0,,0.021224,0.024489,3,0,0
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.6,59.800005,12.86,1,1,1001,0,ilp_v3,optimal,1,52.506731,41.697772,1.259222,0.01378,0.0,,0.01378,0.01512,3,0,0
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.6,59.800005,12.86,1,1,1001,0,ilp_v4,optimal,1,55.275194,41.849262,1.320816,0.055403,0.0,,0.055403,0.069123,3,0,0
u_mand_factor\set01\u_mand_factor_0.3.py,u_mand_factor,1,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860003,40,13,27.6,59.800005,12.86,1,1,1001,0,greedy_sps_baseline,solved,1,31.077254,40.821929,0.761288,0.009529,,,0.009529,0.010266,3,0,0
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800001,64.399998,17.146667,1,1,1001,0,ilp_v2,optimal,1,47.248783,45.038528,1.049075,0.06001,0.0,,0.06001,0.06745,3,0,0
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800001,64.399998,17.146667,1,1,1001,0,ilp_v3,optimal,1,47.758445,45.000405,1.061289,0.013591,0.0,,0.013591,0.017358,3,0,0
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800001,64.399998,17.146667,1,1,1001,0,ilp_v4,optimal,1,49.389808,45.078636,1.095637,0.093462,0.0,,0.093462,0.107408,3,0,0
u_mand_factor\set01\u_mand_factor_0.4.py,u_mand_factor,1,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079998,40,13,36.800001,64.399998,17.146667,1,1,1001,0,greedy_sps_baseline,solved,1,20.024582,45.054664,0.444451,0.005111,,,0.005111,0.00563,3,0,0
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v2,optimal,1,44.434702,48.263013,0.920678,0.032313,0.0,,0.032313,0.037407,3,0,0
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v3,optimal,1,38.281158,48.280096,0.792897,0.180242,0.0,,0.180242,0.192592,3,0,0
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v4,optimal,1,45.172125,48.226295,0.93667,0.172273,0.0,,0.172273,0.183075,3,0,0
u_mand_factor\set01\u_mand_factor_0.5.py,u_mand_factor,1,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,6.057065,48.182155,0.125712,0.006172,,,0.006172,0.006599,3,0,0
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,13,55.200003,73.599999,25.720002,1,1,1001,0,ilp_v2,optimal,1,30.154299,51.3364,0.587386,0.083323,0.0,,0.083323,0.087713,3,0,0
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,13,55.200003,73.599999,25.720002,1,1,1001,0,ilp_v3,optimal,1,28.708685,51.519414,0.55724,0.085771,0.0,,0.085771,0.101577,3,0,0
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,13,55.200003,73.599999,25.720002,1,1,1001,0,ilp_v4,optimal,1,30.010666,51.517174,0.582537,0.148299,2.9e-05,,0.148299,0.186606,3,0,0
u_mand_factor\set01\u_mand_factor_0.6.py,u_mand_factor,1,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.519999,40,13,55.200003,73.599999,25.720002,1,1,1001,0,greedy_sps_baseline,infeasible,0,,55.200003,,0.000421,,over budget: E=55.2000 > B=51.5200,0.000421,0.000571,3,0,0
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.399995,78.200001,30.006665,1,1,1001,0,ilp_v2,optimal,1,14.068327,54.555107,0.257874,0.069182,0.0,,0.069182,0.072198,3,0,0
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.399995,78.200001,30.006665,1,1,1001,0,ilp_v3,optimal,1,10.83066,54.738607,0.197861,0.172071,0.0,,0.172071,0.186075,3,0,0
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.399995,78.200001,30.006665,1,1,1001,0,ilp_v4,optimal,1,13.21953,54.739719,0.241498,0.241728,0.0,,0.241728,0.287623,3,0,0
u_mand_factor\set01\u_mand_factor_0.7.py,u_mand_factor,1,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.399995,78.200001,30.006665,1,1,1001,0,greedy_sps_baseline,infeasible,0,,64.399995,,0.000499,,over budget: E=64.4000 > B=54.7400,0.000499,0.000633,3,0,0
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,13,73.600001,82.800003,34.293334,1,1,1001,0,ilp_v2,infeasible,0,,,,0.008682,,,0.008682,0.011076,3,0,0
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,13,73.600001,82.800003,34.293334,1,1,1001,0,ilp_v3,infeasible,0,,,,0.012315,,,0.012315,0.015974,3,0,0
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,13,73.600001,82.800003,34.293334,1,1,1001,0,ilp_v4,infeasible,0,,,,0.019578,,,0.019578,0.021554,3,0,0
u_mand_factor\set01\u_mand_factor_0.8.py,u_mand_factor,1,u_mand_factor,0.8,2,5,5,0.8,0.5,0.7,0.6,1.6,0.2,57.960002,40,13,73.600001,82.800003,34.293334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,73.600001,,0.000426,,over budget: E=73.6000 > B=57.9600,0.000426,0.000567,3,0,0
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,13,82.800002,87.399999,38.580001,1,1,1001,0,ilp_v2,infeasible,0,,,,0.004107,,,0.004107,0.004402,3,0,0
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,13,82.800002,87.399999,38.580001,1,1,1001,0,ilp_v3,infeasible,0,,,,0.006112,,,0.006112,0.006986,3,0,0
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,13,82.800002,87.399999,38.580001,1,1,1001,0,ilp_v4,infeasible,0,,,,0.013176,,,0.013176,0.014831,3,0,0
u_mand_factor\set01\u_mand_factor_0.9.py,u_mand_factor,1,u_mand_factor,0.9,2,5,5,0.9,0.5,0.7,0.6,1.8,0.1,61.179999,40,13,82.800002,87.399999,38.580001,1,1,1001,0,greedy_sps_baseline,infeasible,0,,82.800002,,0.000433,,over budget: E=82.8000 > B=61.1800,0.000433,0.000551,3,0,0
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,11,9.200002,50.600003,4.280001,1,0,1002,0,ilp_v2,optimal,1,140.480047,35.326759,3.97659,0.005888,0.0,,0.005888,0.006618,3,0,0
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,11,9.200002,50.600003,4.280001,1,0,1002,0,ilp_v3,optimal,1,140.480047,34.539264,4.067257,0.006798,0.0,,0.006798,0.007104,3,0,0
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,11,9.200002,50.600003,4.280001,1,0,1002,0,ilp_v4,optimal,1,140.480047,35.326759,3.97659,0.01675,0.0,,0.01675,0.028621,3,0,0
u_mand_factor\set02\u_mand_factor_0.1.py,u_mand_factor,2,u_mand_factor,0.1,2,5,5,0.1,0.5,0.7,0.6,0.2,0.9,35.420002,40,11,9.200002,50.600003,4.280001,1,0,1002,0,greedy_sps_baseline,solved,1,102.685025,35.172982,2.919429,0.001415,,,0.001415,0.001724,3,0,0
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,11,18.4,55.199998,8.56,1,0,1002,0,ilp_v2,optimal,1,96.062126,36.437838,2.636329,0.005622,0.0,,0.005622,0.006394,3,0,0
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,11,18.4,55.199998,8.56,1,0,1002,0,ilp_v3,optimal,1,96.062126,36.437838,2.636329,0.005979,0.0,,0.005979,0.006789,3,0,0
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,11,18.4,55.199998,8.56,1,0,1002,0,ilp_v4,optimal,1,96.062126,33.446562,2.872108,0.025817,0.0,,0.025817,0.026925,3,0,0
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.639998,40,11,18.4,55.199998,8.56,1,0,1002,0,greedy_sps_baseline,solved,1,71.470769,38.636802,1.849811,0.001596,,,0.001596,0.001726,3,0,0
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859995,40,11,27.599997,59.799993,12.839998,1,1,1002,0,ilp_v2,optimal,1,86.85486,41.234121,2.106383,0.005433,0.0,,0.005433,0.006614,3,0,0
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859995,40,11,27.599997,59.799993,12.839998,1,1,1002,0,ilp_v3,optimal,1,81.953478,40.975923,2.00004,0.014535,0.0,,0.014535,0.016204,3,0,0
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859995,40,11,27.599997,59.799993,12.839998,1,1,1002,0,ilp_v4,optimal,1,86.85486,41.234121,2.106383,0.021414,0.0,,0.021414,0.02833,3,0,0
