file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_prc\set10\n_prc_8.py,n_prc,10,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399997,80,40,368.000001,551.999995,171.466667,1,1,1010,0
n_prc\set10\n_prc_16.py,n_prc,10,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800001,80,80,736.000002,1104.000001,342.933334,1,1,1010,0
n_prc\set11\n_prc_2.py,n_prc,11,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999994,137.999993,42.799997,1,1,1011,0
n_prc\set11\n_prc_4.py,n_prc,11,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200003,80,23,184.000001,276.000005,85.600001,1,1,1011,0
n_prc\set11\n_prc_8.py,n_prc,11,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400005,80,35,368.000005,552.000007,171.200002,1,1,1011,0
n_prc\set11\n_prc_16.py,n_prc,11,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800009,80,82,735.999998,1104.000013,342.399999,1,1,1011,0
n_prc\set12\n_prc_2.py,n_prc,12,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,24,91.999998,138.000007,42.799999,1,1,1012,0
n_prc\set12\n_prc_4.py,n_prc,12,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200002,80,24,183.999994,276.000002,85.599997,1,1,1012,0
n_prc\set12\n_prc_8.py,n_prc,12,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399999,80,38,368.000002,551.999999,171.200001,1,1,1012,0
n_prc\set12\n_prc_16.py,n_prc,12,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800005,80,66,736.000002,1104.000007,342.400001,1,1,1012,0
n_prc\set13\n_prc_2.py,n_prc,13,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
n_prc\set13\n_prc_4.py,n_prc,13,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200008,80,29,184.000001,276.000012,85.600001,1,1,1013,0
n_prc\set13\n_prc_8.py,n_prc,13,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399998,80,49,368.000005,551.999998,171.200002,1,1,1013,0
n_prc\set13\n_prc_16.py,n_prc,13,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799995,80,81,735.99999,1103.999993,342.399995,1,1,1013,0
n_prc\set14\n_prc_2.py,n_prc,14,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
n_prc\set14\n_prc_4.py,n_prc,14,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199994,80,22,184.0,275.999992,85.733333,1,1,1014,0
n_prc\set14\n_prc_8.py,n_prc,14,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400007,80,34,368.0,552.00001,171.466667,1,1,1014,0
n_prc\set14\n_prc_16.py,n_prc,14,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799993,80,82,735.999993,1103.99999,342.93333,1,1,1014,0
n_prc\set15\n_prc_2.py,n_prc,15,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,21,92.000002,138.000008,44.000001,1,1,1015,0
n_prc\set15\n_prc_4.py,n_prc,15,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199999,80,21,183.999995,275.999999,87.999998,1,1,1015,0
n_prc\set15\n_prc_8.py,n_prc,15,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399998,80,39,367.999999,551.999998,175.999999,1,1,1015,0
n_prc\set15\n_prc_16.py,n_prc,15,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799988,80,83,735.999991,1103.999983,351.999996,1,1,1015,0
n_prc\set16\n_prc_2.py,n_prc,16,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
n_prc\set16\n_prc_4.py,n_prc,16,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199998,80,34,184.000003,275.999997,92.036365,1,1,1016,0
n_prc\set16\n_prc_8.py,n_prc,16,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400006,80,41,368.000001,552.000008,184.072728,1,1,1016,0
n_prc\set16\n_prc_16.py,n_prc,16,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799987,80,70,735.999994,1103.999982,368.145452,1,1,1016,0
n_prc\set17\n_prc_2.py,n_prc,17,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,29,92.000003,137.999998,42.866668,1,1,1017,0
n_prc\set17\n_prc_4.py,n_prc,17,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.2,80,29,184.000001,276.0,85.733334,1,1,1017,0
n_prc\set17\n_prc_8.py,n_prc,17,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399996,80,41,367.999999,551.999994,171.466666,1,1,1017,0
n_prc\set17\n_prc_16.py,n_prc,17,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799994,80,72,736.000001,1103.999992,342.933334,1,1,1017,0
n_prc\set18\n_prc_2.py,n_prc,18,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,26,91.999995,137.999997,44.085712,1,1,1018,0
n_prc\set18\n_prc_4.py,n_prc,18,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200001,80,26,183.999998,276.000001,88.171427,1,1,1018,0
n_prc\set18\n_prc_8.py,n_prc,18,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.39999,80,43,367.999999,551.999986,176.342857,1,1,1018,0
n_prc\set18\n_prc_16.py,n_prc,18,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800003,80,86,735.999998,1104.000005,352.685713,1,1,1018,0
n_prc\set19\n_prc_2.py,n_prc,19,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,23,91.999999,138.000003,42.866666,1,1,1019,0
n_prc\set19\n_prc_4.py,n_prc,19,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200005,80,23,184.000005,276.000007,85.733335,1,1,1019,0
n_prc\set19\n_prc_8.py,n_prc,19,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400003,80,33,367.999998,552.000005,171.466666,1,1,1019,0
n_prc\set19\n_prc_16.py,n_prc,19,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799993,80,77,735.999997,1103.99999,342.933332,1,1,1019,0
n_prc\set20\n_prc_2.py,n_prc,20,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,25,92.000005,138.000003,44.085716,1,1,1020,0
n_prc\set20\n_prc_4.py,n_prc,20,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200001,80,25,183.999995,276.000001,88.171426,1,1,1020,0
n_prc\set20\n_prc_8.py,n_prc,20,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399997,80,31,367.999998,551.999995,176.342856,1,1,1020,0
n_prc\set20\n_prc_16.py,n_prc,20,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800011,80,79,736.000006,1104.000016,352.685717,1,1,1020,0
n_prc\set21\n_prc_2.py,n_prc,21,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,20,91.999994,137.999989,42.799997,1,1,1021,0
n_prc\set21\n_prc_4.py,n_prc,21,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199995,80,20,183.999998,275.999993,85.599999,1,1,1021,0
n_prc\set21\n_prc_8.py,n_prc,21,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399995,80,39,368.000002,551.999993,171.200001,1,1,1021,0
n_prc\set21\n_prc_16.py,n_prc,21,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799999,80,82,736.000007,1103.999999,342.400003,1,1,1021,0
n_prc\set22\n_prc_2.py,n_prc,22,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,30,91.999999,138.000007,42.799999,1,1,1022,0
n_prc\set22\n_prc_4.py,n_prc,22,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199997,80,30,183.999999,275.999995,85.599999,1,1,1022,0
n_prc\set22\n_prc_8.py,n_prc,22,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400001,80,43,367.999998,552.000001,171.199999,1,1,1022,0
n_prc\set22\n_prc_16.py,n_prc,22,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799998,80,86,736.000006,1103.999997,342.400003,1,1,1022,0
n_prc\set23\n_prc_2.py,n_prc,23,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,28,91.999999,138.000008,42.799999,1,1,1023,0
n_prc\set23\n_prc_4.py,n_prc,23,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200002,80,28,183.999998,276.000002,85.599999,1,1,1023,0
n_prc\set23\n_prc_8.py,n_prc,23,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399998,80,34,367.999991,551.999997,171.199996,1,1,1023,0
n_prc\set23\n_prc_16.py,n_prc,23,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.79999,80,79,736.0,1103.999986,342.4,1,1,1023,0
n_prc\set24\n_prc_2.py,n_prc,24,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,21,91.999998,138.000001,46.018181,1,1,1024,0
n_prc\set24\n_prc_4.py,n_prc,24,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200002,80,21,184.0,276.000002,92.036364,1,1,1024,0
n_prc\set24\n_prc_8.py,n_prc,24,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399992,80,42,367.999997,551.999988,184.072726,1,1,1024,0
n_prc\set24\n_prc_16.py,n_prc,24,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.80001,80,92,736.000001,1104.000015,368.145455,1,1,1024,0
n_prc\set25\n_prc_2.py,n_prc,25,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,23,91.999995,138.0,42.866665,1,1,1025,0
n_prc\set25\n_prc_4.py,n_prc,25,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200002,80,23,184.000001,276.000002,85.733334,1,1,1025,0
n_prc\set25\n_prc_8.py,n_prc,25,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399995,80,39,367.999998,551.999993,171.466666,1,1,1025,0
n_prc\set25\n_prc_16.py,n_prc,25,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.79999,80,99,735.999984,1103.999986,342.933326,1,1,1025,0
n_prc\set26\n_prc_2.py,n_prc,26,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,27,92.000007,137.999998,44.000003,1,1,1026,0
n_prc\set26\n_prc_4.py,n_prc,26,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200004,80,27,184.000001,276.000006,88.000001,1,1,1026,0
n_prc\set26\n_prc_8.py,n_prc,26,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399999,80,40,367.999998,551.999999,175.999999,1,1,1026,0
n_prc\set26\n_prc_16.py,n_prc,26,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.8,80,80,736.000002,1104.0,352.000001,1,1,1026,0
n_prc\set27\n_prc_2.py,n_prc,27,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,40,92.000005,138.000008,44.085716,1,1,1027,0
n_prc\set27\n_prc_4.py,n_prc,27,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199997,80,40,184.000002,275.999995,88.17143,1,1,1027,0
n_prc\set27\n_prc_8.py,n_prc,27,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400004,80,47,367.999999,552.000006,176.342857,1,1,1027,0
n_prc\set27\n_prc_16.py,n_prc,27,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799994,80,96,735.999994,1103.999991,352.685712,1,1,1027,0
n_prc\set28\n_prc_2.py,n_prc,28,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999995,137.999993,43.999998,1,1,1028,0
n_prc\set28\n_prc_4.py,n_prc,28,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200004,80,23,184.0,276.000006,88.0,1,1,1028,0
n_prc\set28\n_prc_8.py,n_prc,28,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399997,80,55,367.999991,551.999995,175.999996,1,1,1028,0
n_prc\set28\n_prc_16.py,n_prc,28,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799983,80,108,735.99999,1103.999976,351.999995,1,1,1028,0
n_prc\set29\n_prc_2.py,n_prc,29,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,21,91.999999,138.000005,43.999999,1,1,1029,0
n_prc\set29\n_prc_4.py,n_prc,29,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.2,80,21,183.999999,276.0,87.999999,1,1,1029,0
n_prc\set29\n_prc_8.py,n_prc,29,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399985,80,35,367.999992,551.999978,175.999996,1,1,1029,0
n_prc\set29\n_prc_16.py,n_prc,29,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799994,80,79,736.000009,1103.999992,352.000004,1,1,1029,0
n_prc\set30\n_prc_2.py,n_prc,30,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,26,91.999999,138.0,42.799999,1,1,1030,0
n_prc\set30\n_prc_4.py,n_prc,30,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200008,80,26,184.0,276.000012,85.6,1,1,1030,0
n_prc\set30\n_prc_8.py,n_prc,30,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400006,80,46,368.000001,552.000008,171.200001,1,1,1030,0
n_prc\set30\n_prc_16.py,n_prc,30,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800016,80,81,736.000005,1104.000023,342.400002,1,1,1030,0
n_prc\set31\n_prc_2.py,n_prc,31,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,29,91.999997,137.999988,47.199998,1,1,1031,0
n_prc\set31\n_prc_4.py,n_prc,31,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200001,80,29,183.999999,276.000001,94.399999,1,1,1031,0
n_prc\set31\n_prc_8.py,n_prc,31,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400001,80,34,368.0,552.000001,188.8,1,1,1031,0
n_prc\set31\n_prc_16.py,n_prc,31,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799989,80,93,735.999986,1103.999984,377.599993,1,1,1031,0
n_prc\set32\n_prc_2.py,n_prc,32,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,26,92.000001,138.000007,42.800001,1,1,1032,0
n_prc\set32\n_prc_4.py,n_prc,32,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200003,80,26,184.000003,276.000005,85.600002,1,1,1032,0
n_prc\set32\n_prc_8.py,n_prc,32,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399999,80,48,368.000005,551.999999,171.200002,1,1,1032,0
n_prc\set32\n_prc_16.py,n_prc,32,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799998,80,82,736.000002,1103.999997,342.400001,1,1,1032,0
n_prc\set33\n_prc_2.py,n_prc,33,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,36,91.999998,138.0,42.866666,1,1,1033,0
n_prc\set33\n_prc_4.py,n_prc,33,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199998,80,36,183.999997,275.999998,85.733332,1,1,1033,0
n_prc\set33\n_prc_8.py,n_prc,33,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399998,80,53,367.999994,551.999998,171.466664,1,1,1033,0
n_prc\set33\n_prc_16.py,n_prc,33,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.80001,80,91,736.000001,1104.000015,342.933334,1,1,1033,0
n_prc\set34\n_prc_2.py,n_prc,34,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,92.000003,137.999995,44.085716,1,1,1034,0
n_prc\set34\n_prc_4.py,n_prc,34,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200004,80,29,184.000003,276.000006,88.17143,1,1,1034,0
n_prc\set34\n_prc_8.py,n_prc,34,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.400005,80,41,368.000005,552.000007,176.342859,1,1,1034,0
n_prc\set34\n_prc_16.py,n_prc,34,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.800016,80,86,736.0,1104.000023,352.685714,1,1,1034,0
n_prc\set35\n_prc_2.py,n_prc,35,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,36,92.000003,137.999999,42.800002,1,1,1035,0
n_prc\set35\n_prc_4.py,n_prc,35,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.199994,80,36,183.999997,275.999992,85.599998,1,1,1035,0
n_prc\set35\n_prc_8.py,n_prc,35,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,386.399993,80,54,367.999999,551.99999,171.199999,1,1,1035,0
n_prc\set35\n_prc_16.py,n_prc,35,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,772.799997,80,88,736.000003,1103.999995,342.400002,1,1,1035,0
n_prc\set36\n_prc_2.py,n_prc,36,n_prc,2,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,34,92.000006,138.000002,44.085717,1,1,1036,0
n_prc\set36\n_prc_4.py,n_prc,36,n_prc,4,4,8,5,0.5,0.5,0.7,0.6,2.0,1.0,193.200001,80,34,184.000002,276.000001,88.17143,1,1,1036,0
