file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
util_split\LL\set28\regime_LL.py,util_split,LL,28,regime,LL,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
util_split\LL\set29\regime_LL.py,util_split,LL,29,regime,LL,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
util_split\LL\set30\regime_LL.py,util_split,LL,30,regime,LL,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
util_split\LL\set31\regime_LL.py,util_split,LL,31,regime,LL,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
util_split\LL\set32\regime_LL.py,util_split,LL,32,regime,LL,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
util_split\LL\set33\regime_LL.py,util_split,LL,33,regime,LL,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200015,1,1033,0
util_split\LL\set34\regime_LL.py,util_split,LL,34,regime,LL,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200016,1,1034,0
util_split\LL\set35\regime_LL.py,util_split,LL,35,regime,LL,1.0,55.199988,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799999,55.199988,1,1035,0
util_split\LL\set36\regime_LL.py,util_split,LL,36,regime,LL,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799995,55.200002,1,1036,0
util_split\LL\set37\regime_LL.py,util_split,LL,37,regime,LL,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,33,36.8,55.199995,1,1037,0
util_split\LL\set38\regime_LL.py,util_split,LL,38,regime,LL,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,35,36.800001,55.20001,1,1038,0
util_split\LL\set39\regime_LL.py,util_split,LL,39,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,35,36.799998,55.200005,1,1039,0
util_split\LL\set40\regime_LL.py,util_split,LL,40,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1040,0
util_split\LL\set41\regime_LL.py,util_split,LL,41,regime,LL,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,25,36.800002,55.200007,1,1041,0
util_split\LL\set42\regime_LL.py,util_split,LL,42,regime,LL,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.200008,1,1042,0
util_split\LL\set43\regime_LL.py,util_split,LL,43,regime,LL,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.2,1,1043,0
util_split\LL\set44\regime_LL.py,util_split,LL,44,regime,LL,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.2,1,1044,0
util_split\LL\set45\regime_LL.py,util_split,LL,45,regime,LL,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,26,36.800005,55.200002,1,1045,0
util_split\LL\set46\regime_LL.py,util_split,LL,46,regime,LL,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800002,55.200015,1,1046,0
util_split\LL\set47\regime_LL.py,util_split,LL,47,regime,LL,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,41,36.799997,55.19999,1,1047,0
util_split\LL\set48\regime_LL.py,util_split,LL,48,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.8,55.200005,1,1048,0
util_split\LL\set49\regime_LL.py,util_split,LL,49,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200005,1,1049,0
util_split\LL\set50\regime_LL.py,util_split,LL,50,regime,LL,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,27,36.799997,55.199987,1,1050,0
util_split\LL\set51\regime_LL.py,util_split,LL,51,regime,LL,1.0,55.199989,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799993,55.199989,1,1051,0
util_split\LL\set52\regime_LL.py,util_split,LL,52,regime,LL,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799999,55.199991,1,1052,0
util_split\LL\set53\regime_LL.py,util_split,LL,53,regime,LL,1.0,55.200018,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800009,55.200018,1,1053,0
util_split\LL\set54\regime_LL.py,util_split,LL,54,regime,LL,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799993,55.199994,1,1054,0
util_split\LL\set55\regime_LL.py,util_split,LL,55,regime,LL,1.0,55.199989,2,8,8,0.2,0.5,0.4,0.2,80,28,36.800005,55.199989,1,1055,0
util_split\LL\set56\regime_LL.py,util_split,LL,56,regime,LL,1.0,55.199985,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800001,55.199985,1,1056,0
util_split\LL\set57\regime_LL.py,util_split,LL,57,regime,LL,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200017,1,1057,0
util_split\LL\set58\regime_LL.py,util_split,LL,58,regime,LL,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,40,36.799997,55.200003,1,1058,0
util_split\LL\set59\regime_LL.py,util_split,LL,59,regime,LL,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,41,36.800002,55.199986,1,1059,0
util_split\LL\set60\regime_LL.py,util_split,LL,60,regime,LL,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,35,36.8,55.2,1,1060,0
util_split\LL\set61\regime_LL.py,util_split,LL,61,regime,LL,1.0,55.199985,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799993,55.199985,1,1061,0
util_split\LL\set62\regime_LL.py,util_split,LL,62,regime,LL,1.0,55.20002,2,8,8,0.2,0.5,0.4,0.2,80,34,36.800002,55.20002,1,1062,0
util_split\LL\set63\regime_LL.py,util_split,LL,63,regime,LL,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,24,36.799997,55.199994,1,1063,0
util_split\LL\set64\regime_LL.py,util_split,LL,64,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,24,36.8,55.200005,1,1064,0
util_split\LL\set65\regime_LL.py,util_split,LL,65,regime,LL,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.199986,1,1065,0
util_split\LL\set66\regime_LL.py,util_split,LL,66,regime,LL,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,29,36.800002,55.200007,1,1066,0
util_split\LL\set67\regime_LL.py,util_split,LL,67,regime,LL,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,24,36.800006,55.200006,1,1067,0
util_split\LL\set68\regime_LL.py,util_split,LL,68,regime,LL,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799993,55.199993,1,1068,0
util_split\LL\set69\regime_LL.py,util_split,LL,69,regime,LL,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,22,36.800001,55.200006,1,1069,0
util_split\LL\set70\regime_LL.py,util_split,LL,70,regime,LL,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800002,55.20001,1,1070,0
util_split\LL\set71\regime_LL.py,util_split,LL,71,regime,LL,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199998,1,1071,0
util_split\LL\set72\regime_LL.py,util_split,LL,72,regime,LL,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799998,55.199992,1,1072,0
util_split\LL\set73\regime_LL.py,util_split,LL,73,regime,LL,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200001,1,1073,0
util_split\LL\set74\regime_LL.py,util_split,LL,74,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.800006,55.200005,1,1074,0
util_split\LL\set75\regime_LL.py,util_split,LL,75,regime,LL,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,36,36.800009,55.199991,1,1075,0
util_split\LL\set76\regime_LL.py,util_split,LL,76,regime,LL,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800006,55.20001,1,1076,0
util_split\LL\set77\regime_LL.py,util_split,LL,77,regime,LL,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799999,55.200016,1,1077,0
util_split\LL\set78\regime_LL.py,util_split,LL,78,regime,LL,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,26,36.799998,55.199994,1,1078,0
util_split\LL\set79\regime_LL.py,util_split,LL,79,regime,LL,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,20,36.800006,55.20001,1,1079,0
util_split\LL\set80\regime_LL.py,util_split,LL,80,regime,LL,1.0,55.200014,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.200014,1,1080,0
util_split\LL\set81\regime_LL.py,util_split,LL,81,regime,LL,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799995,55.199993,1,1081,0
util_split\LL\set82\regime_LL.py,util_split,LL,82,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,32,36.8,55.200005,1,1082,0
util_split\LL\set83\regime_LL.py,util_split,LL,83,regime,LL,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799998,55.200002,1,1083,0
util_split\LL\set84\regime_LL.py,util_split,LL,84,regime,LL,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799998,55.19999,1,1084,0
util_split\LL\set85\regime_LL.py,util_split,LL,85,regime,LL,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,37,36.799997,55.200005,1,1085,0
util_split\LL\set86\regime_LL.py,util_split,LL,86,regime,LL,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.199993,1,1086,0
util_split\LL\set87\regime_LL.py,util_split,LL,87,regime,LL,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800001,55.199999,1,1087,0
util_split\LL\set88\regime_LL.py,util_split,LL,88,regime,LL,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,29,36.800006,55.200012,1,1088,0
util_split\LL\set89\regime_LL.py,util_split,LL,89,regime,LL,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,47,36.799995,55.199997,1,1089,0
util_split\LL\set90\regime_LL.py,util_split,LL,90,regime,LL,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,29,36.800001,55.200013,1,1090,0
util_split\LL\set91\regime_LL.py,util_split,LL,91,regime,LL,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800001,55.200006,1,1091,0
util_split\LL\set92\regime_LL.py,util_split,LL,92,regime,LL,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,34,36.800009,55.200003,1,1092,0
util_split\LL\set93\regime_LL.py,util_split,LL,93,regime,LL,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,32,36.800001,55.199995,1,1093,0
util_split\LL\set94\regime_LL.py,util_split,LL,94,regime,LL,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799998,55.200008,1,1094,0
util_split\LL\set95\regime_LL.py,util_split,LL,95,regime,LL,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,23,36.800001,55.2,1,1095,0
util_split\LL\set96\regime_LL.py,util_split,LL,96,regime,LL,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799994,55.200001,1,1096,0
util_split\LL\set97\regime_LL.py,util_split,LL,97,regime,LL,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,23,36.799998,55.199997,1,1097,0
util_split\LL\set98\regime_LL.py,util_split,LL,98,regime,LL,1.0,55.200015,2,8,8,0.2,0.5,0.4,0.2,80,34,36.800001,55.200015,1,1098,0
util_split\LL\set99\regime_LL.py,util_split,LL,99,regime,LL,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,28,36.799995,55.199995,1,1099,0
util_split\LH\set00\regime_LH.py,util_split,LH,0,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,29,36.799998,88.319995,1,1000,0
util_split\LH\set01\regime_LH.py,util_split,LH,1,regime,LH,1.0,88.319999,2,8,8,0.2,1.4,0.4,0.56,80,23,36.800001,88.319999,1,1001,0
util_split\LH\set02\regime_LH.py,util_split,LH,2,regime,LH,1.0,88.320006,2,8,8,0.2,1.4,0.4,0.56,80,32,36.799999,88.320006,1,1002,0
util_split\LH\set03\regime_LH.py,util_split,LH,3,regime,LH,1.0,88.320008,2,8,8,0.2,1.4,0.4,0.56,80,27,36.800003,88.320008,1,1003,0
util_split\LH\set04\regime_LH.py,util_split,LH,4,regime,LH,1.0,88.319997,2,8,8,0.2,1.4,0.4,0.56,80,33,36.799998,88.319997,1,1004,0
util_split\LH\set05\regime_LH.py,util_split,LH,5,regime,LH,1.0,88.319998,2,8,8,0.2,1.4,0.4,0.56,80,30,36.800006,88.319998,1,1005,0
util_split\LH\set06\regime_LH.py,util_split,LH,6,regime,LH,1.0,88.320003,2,8,8,0.2,1.4,0.4,0.56,80,30,36.799994,88.320003,1,1006,0
util_split\LH\set07\regime_LH.py,util_split,LH,7,regime,LH,1.0,88.320013,2,8,8,0.2,1.4,0.4,0.56,80,36,36.800005,88.320013,1,1007,0
util_split\LH\set08\regime_LH.py,util_split,LH,8,regime,LH,1.0,88.319999,2,8,8,0.2,1.4,0.4,0.56,80,37,36.8,88.319999,1,1008,0
util_split\LH\set09\regime_LH.py,util_split,LH,9,regime,LH,1.0,88.320002,2,8,8,0.2,1.4,0.4,0.56,80,33,36.800002,88.320002,1,1009,0
util_split\LH\set10\regime_LH.py,util_split,LH,10,regime,LH,1.0,88.320013,2,8,8,0.2,1.4,0.4,0.56,80,31,36.8,88.320013,1,1010,0
util_split\LH\set11\regime_LH.py,util_split,LH,11,regime,LH,1.0,88.32,2,8,8,0.2,1.4,0.4,0.56,80,30,36.800005,88.32,1,1011,0
util_split\LH\set12\regime_LH.py,util_split,LH,12,regime,LH,1.0,88.319998,2,8,8,0.2,1.4,0.4,0.56,80,25,36.799998,88.319998,1,1012,0
util_split\LH\set13\regime_LH.py,util_split,LH,13,regime,LH,1.0,88.319987,2,8,8,0.2,1.4,0.4,0.56,80,33,36.799988,88.319987,1,1013,0
util_split\LH\set14\regime_LH.py,util_split,LH,14,regime,LH,1.0,88.320001,2,8,8,0.2,1.4,0.4,0.56,80,20,36.8,88.320001,1,1014,0
util_split\LH\set15\regime_LH.py,util_split,LH,15,regime,LH,1.0,88.320011,2,8,8,0.2,1.4,0.4,0.56,80,27,36.800002,88.320011,1,1015,0
util_split\LH\set16\regime_LH.py,util_split,LH,16,regime,LH,1.0,88.320014,2,8,8,0.2,1.4,0.4,0.56,80,26,36.8,88.320014,1,1016,0
util_split\LH\set17\regime_LH.py,util_split,LH,17,regime,LH,1.0,88.319999,2,8,8,0.2,1.4,0.4,0.56,80,27,36.800005,88.319999,1,1017,0
util_split\LH\set18\regime_LH.py,util_split,LH,18,regime,LH,1.0,88.319997,2,8,8,0.2,1.4,0.4,0.56,80,32,36.799999,88.319997,1,1018,0
util_split\LH\set19\regime_LH.py,util_split,LH,19,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,21,36.799997,88.319995,1,1019,0
util_split\LH\set20\regime_LH.py,util_split,LH,20,regime,LH,1.0,88.320022,2,8,8,0.2,1.4,0.4,0.56,80,28,36.8,88.320022,1,1020,0
util_split\LH\set21\regime_LH.py,util_split,LH,21,regime,LH,1.0,88.319988,2,8,8,0.2,1.4,0.4,0.56,80,34,36.799997,88.319988,1,1021,0
util_split\LH\set22\regime_LH.py,util_split,LH,22,regime,LH,1.0,88.320011,2,8,8,0.2,1.4,0.4,0.56,80,30,36.800006,88.320011,1,1022,0
util_split\LH\set23\regime_LH.py,util_split,LH,23,regime,LH,1.0,88.319992,2,8,8,0.2,1.4,0.4,0.56,80,21,36.799994,88.319992,1,1023,0
util_split\LH\set24\regime_LH.py,util_split,LH,24,regime,LH,1.0,88.320005,2,8,8,0.2,1.4,0.4,0.56,80,30,36.800003,88.320005,1,1024,0
util_split\LH\set25\regime_LH.py,util_split,LH,25,regime,LH,1.0,88.320002,2,8,8,0.2,1.4,0.4,0.56,80,31,36.799999,88.320002,1,1025,0
util_split\LH\set26\regime_LH.py,util_split,LH,26,regime,LH,1.0,88.320009,2,8,8,0.2,1.4,0.4,0.56,80,34,36.799999,88.320009,1,1026,0
util_split\LH\set27\regime_LH.py,util_split,LH,27,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,34,36.8,88.319995,1,1027,0
util_split\LH\set28\regime_LH.py,util_split,LH,28,regime,LH,1.0,88.319994,2,8,8,0.2,1.4,0.4,0.56,80,43,36.800003,88.319994,1,1028,0
util_split\LH\set29\regime_LH.py,util_split,LH,29,regime,LH,1.0,88.31999,2,8,8,0.2,1.4,0.4,0.56,80,28,36.8,88.31999,1,1029,0
util_split\LH\set30\regime_LH.py,util_split,LH,30,regime,LH,1.0,88.320005,2,8,8,0.2,1.4,0.4,0.56,80,29,36.799999,88.320005,1,1030,0
util_split\LH\set31\regime_LH.py,util_split,LH,31,regime,LH,1.0,88.320002,2,8,8,0.2,1.4,0.4,0.56,80,21,36.800001,88.320002,1,1031,0
util_split\LH\set32\regime_LH.py,util_split,LH,32,regime,LH,1.0,88.32,2,8,8,0.2,1.4,0.4,0.56,80,31,36.800001,88.32,1,1032,0
util_split\LH\set33\regime_LH.py,util_split,LH,33,regime,LH,1.0,88.320006,2,8,8,0.2,1.4,0.4,0.56,80,29,36.8,88.320006,1,1033,0
util_split\LH\set34\regime_LH.py,util_split,LH,34,regime,LH,1.0,88.319997,2,8,8,0.2,1.4,0.4,0.56,80,31,36.799999,88.319997,1,1034,0
util_split\LH\set35\regime_LH.py,util_split,LH,35,regime,LH,1.0,88.320017,2,8,8,0.2,1.4,0.4,0.56,80,33,36.799999,88.320017,1,1035,0
util_split\LH\set36\regime_LH.py,util_split,LH,36,regime,LH,1.0,88.319987,2,8,8,0.2,1.4,0.4,0.56,80,29,36.799995,88.319987,1,1036,0
util_split\LH\set37\regime_LH.py,util_split,LH,37,regime,LH,1.0,88.32001,2,8,8,0.2,1.4,0.4,0.56,80,33,36.8,88.32001,1,1037,0
util_split\LH\set38\regime_LH.py,util_split,LH,38,regime,LH,1.0,88.32001,2,8,8,0.2,1.4,0.4,0.56,80,35,36.800001,88.32001,1,1038,0
util_split\LH\set39\regime_LH.py,util_split,LH,39,regime,LH,1.0,88.31999,2,8,8,0.2,1.4,0.4,0.56,80,35,36.799998,88.31999,1,1039,0
util_split\LH\set40\regime_LH.py,util_split,LH,40,regime,LH,1.0,88.320007,2,8,8,0.2,1.4,0.4,0.56,80,24,36.8,88.320007,1,1040,0
util_split\LH\set41\regime_LH.py,util_split,LH,41,regime,LH,1.0,88.319994,2,8,8,0.2,1.4,0.4,0.56,80,25,36.800002,88.319994,1,1041,0
util_split\LH\set42\regime_LH.py,util_split,LH,42,regime,LH,1.0,88.320007,2,8,8,0.2,1.4,0.4,0.56,80,23,36.800005,88.320007,1,1042,0
util_split\LH\set43\regime_LH.py,util_split,LH,43,regime,LH,1.0,88.320007,2,8,8,0.2,1.4,0.4,0.56,80,26,36.799999,88.320007,1,1043,0
util_split\LH\set44\regime_LH.py,util_split,LH,44,regime,LH,1.0,88.319997,2,8,8,0.2,1.4,0.4,0.56,80,28,36.799998,88.319997,1,1044,0
util_split\LH\set45\regime_LH.py,util_split,LH,45,regime,LH,1.0,88.320003,2,8,8,0.2,1.4,0.4,0.56,80,26,36.800005,88.320003,1,1045,0
util_split\LH\set46\regime_LH.py,util_split,LH,46,regime,LH,1.0,88.319999,2,8,8,0.2,1.4,0.4,0.56,80,31,36.800002,88.319999,1,1046,0
util_split\LH\set47\regime_LH.py,util_split,LH,47,regime,LH,1.0,88.320011,2,8,8,0.2,1.4,0.4,0.56,80,41,36.799997,88.320011,1,1047,0
util_split\LH\set48\regime_LH.py,util_split,LH,48,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,29,36.8,88.319995,1,1048,0
util_split\LH\set49\regime_LH.py,util_split,LH,49,regime,LH,1.0,88.320003,2,8,8,0.2,1.4,0.4,0.56,80,37,36.8,88.320003,1,1049,0
util_split\LH\set50\regime_LH.py,util_split,LH,50,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,27,36.799997,88.319995,1,1050,0
util_split\LH\set51\regime_LH.py,util_split,LH,51,regime,LH,1.0,88.319987,2,8,8,0.2,1.4,0.4,0.56,80,25,36.799993,88.319987,1,1051,0
util_split\LH\set52\regime_LH.py,util_split,LH,52,regime,LH,1.0,88.319997,2,8,8,0.2,1.4,0.4,0.56,80,21,36.799999,88.319997,1,1052,0
util_split\LH\set53\regime_LH.py,util_split,LH,53,regime,LH,1.0,88.319999,2,8,8,0.2,1.4,0.4,0.56,80,30,36.800009,88.319999,1,1053,0
util_split\LH\set54\regime_LH.py,util_split,LH,54,regime,LH,1.0,88.319998,2,8,8,0.2,1.4,0.4,0.56,80,33,36.799993,88.319998,1,1054,0
util_split\LH\set55\regime_LH.py,util_split,LH,55,regime,LH,1.0,88.320008,2,8,8,0.2,1.4,0.4,0.56,80,28,36.800005,88.320008,1,1055,0
util_split\LH\set56\regime_LH.py,util_split,LH,56,regime,LH,1.0,88.320011,2,8,8,0.2,1.4,0.4,0.56,80,33,36.800001,88.320011,1,1056,0
util_split\LH\set57\regime_LH.py,util_split,LH,57,regime,LH,1.0,88.320001,2,8,8,0.2,1.4,0.4,0.56,80,27,36.800002,88.320001,1,1057,0
util_split\LH\set58\regime_LH.py,util_split,LH,58,regime,LH,1.0,88.32001,2,8,8,0.2,1.4,0.4,0.56,80,40,36.799997,88.32001,1,1058,0
util_split\LH\set59\regime_LH.py,util_split,LH,59,regime,LH,1.0,88.32,2,8,8,0.2,1.4,0.4,0.56,80,41,36.800002,88.32,1,1059,0
util_split\LH\set60\regime_LH.py,util_split,LH,60,regime,LH,1.0,88.320017,2,8,8,0.2,1.4,0.4,0.56,80,35,36.8,88.320017,1,1060,0
util_split\LH\set61\regime_LH.py,util_split,LH,61,regime,LH,1.0,88.319995,2,8,8,0.2,1.4,0.4,0.56,80,21,36.799993,88.319995,1,1061,0
