file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
rho\set01\rho_0.4.py,rho,1,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_0.5.py,rho,1,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_0.6.py,rho,1,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_0.7.py,rho,1,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_0.8.py,rho,1,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_0.9.py,rho,1,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set01\rho_1.py,rho,1,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,21.433334,1,1,1001,0
rho\set02\rho_0.2.py,rho,2,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.799999,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.3.py,rho,2,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.4.py,rho,2,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599999,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.5.py,rho,2,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.6.py,rho,2,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399998,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.7.py,rho,2,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.8.py,rho,2,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199997,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_0.9.py,rho,2,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099997,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set02\rho_1.py,rho,2,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999997,40,11,46.000001,68.999997,21.400001,1,1,1002,0
rho\set03\rho_0.2.py,rho,3,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.3.py,rho,3,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.4.py,rho,3,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.5.py,rho,3,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.6.py,rho,3,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.7.py,rho,3,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.8.py,rho,3,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_0.9.py,rho,3,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set03\rho_1.py,rho,3,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,21.433333,1,1,1003,0
rho\set04\rho_0.2.py,rho,4,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800001,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.3.py,rho,4,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.4.py,rho,4,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.5.py,rho,4,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.6.py,rho,4,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.7.py,rho,4,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.8.py,rho,4,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_0.9.py,rho,4,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set04\rho_1.py,rho,4,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,13,46.000002,69.000003,22.042858,1,1,1004,0
rho\set05\rho_0.2.py,rho,5,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.3.py,rho,5,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.4.py,rho,5,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.5.py,rho,5,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.6.py,rho,5,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.7.py,rho,5,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.8.py,rho,5,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_0.9.py,rho,5,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set05\rho_1.py,rho,5,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,24.4,1,1,1005,0
rho\set06\rho_0.2.py,rho,6,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.3.py,rho,6,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.4.py,rho,6,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.5.py,rho,6,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.6.py,rho,6,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.7.py,rho,6,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.8.py,rho,6,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_0.9.py,rho,6,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set06\rho_1.py,rho,6,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
rho\set07\rho_0.2.py,rho,7,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.799999,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.3.py,rho,7,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.4.py,rho,7,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599999,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.5.py,rho,7,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.6.py,rho,7,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399998,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.7.py,rho,7,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.8.py,rho,7,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199997,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_0.9.py,rho,7,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099997,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set07\rho_1.py,rho,7,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999997,40,9,45.999999,68.999997,21.399999,1,1,1007,0
rho\set08\rho_0.2.py,rho,8,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.3.py,rho,8,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.4.py,rho,8,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.5.py,rho,8,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.5,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.6.py,rho,8,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.4,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.7.py,rho,8,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.8.py,rho,8,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.2,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_0.9.py,rho,8,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.1,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set08\rho_1.py,rho,8,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.0,40,9,46.000002,69.0,22.042858,1,1,1008,0
rho\set09\rho_0.2.py,rho,9,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.799999,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.3.py,rho,9,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.4.py,rho,9,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599998,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.5.py,rho,9,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.6.py,rho,9,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399997,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.7.py,rho,9,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.8.py,rho,9,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199996,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_0.9.py,rho,9,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099996,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set09\rho_1.py,rho,9,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999995,40,12,45.999999,68.999995,21.399999,1,1,1009,0
rho\set10\rho_0.2.py,rho,10,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.799999,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.3.py,rho,10,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.4.py,rho,10,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599998,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.5.py,rho,10,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.6.py,rho,10,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399997,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.7.py,rho,10,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.8.py,rho,10,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199996,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_0.9.py,rho,10,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099996,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set10\rho_1.py,rho,10,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999995,40,11,45.999998,68.999995,21.433332,1,1,1010,0
rho\set11\rho_0.2.py,rho,11,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.3.py,rho,11,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.4.py,rho,11,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.5.py,rho,11,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.6.py,rho,11,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.7.py,rho,11,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.8.py,rho,11,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_0.9.py,rho,11,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set11\rho_1.py,rho,11,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
rho\set12\rho_0.2.py,rho,12,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.3.py,rho,12,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.4.py,rho,12,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.5.py,rho,12,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500001,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.6.py,rho,12,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400001,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.7.py,rho,12,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.8.py,rho,12,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_0.9.py,rho,12,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set12\rho_1.py,rho,12,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
rho\set13\rho_0.2.py,rho,13,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.3.py,rho,13,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.4.py,rho,13,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.5.py,rho,13,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.5,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.6.py,rho,13,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.4,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.7.py,rho,13,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.8.py,rho,13,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.2,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_0.9.py,rho,13,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.1,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set13\rho_1.py,rho,13,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.0,40,13,46.0,69.0,21.4,1,1,1013,0
rho\set14\rho_0.2.py,rho,14,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.3.py,rho,14,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.7,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.4.py,rho,14,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.6,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.5.py,rho,14,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.6.py,rho,14,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.7.py,rho,14,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.8.py,rho,14,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_0.9.py,rho,14,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set14\rho_1.py,rho,14,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999999,40,10,46.0,68.999999,21.433333,1,1,1014,0
rho\set15\rho_0.2.py,rho,15,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.800001,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.3.py,rho,15,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.4.py,rho,15,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.600001,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.5.py,rho,15,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.500002,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.6.py,rho,15,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.400002,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.7.py,rho,15,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.8.py,rho,15,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.200003,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_0.9.py,rho,15,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.100003,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set15\rho_1.py,rho,15,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,69.000003,40,11,45.999999,69.000003,21.999999,1,1,1015,0
rho\set16\rho_0.2.py,rho,16,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.799999,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.3.py,rho,16,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.699999,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.4.py,rho,16,rho,0.4,2,5,5,0.5,0.5,0.4,0.6,1.0,0.5,27.599999,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.5.py,rho,16,rho,0.5,2,5,5,0.5,0.5,0.5,0.6,1.0,0.5,34.499998,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.6.py,rho,16,rho,0.6,2,5,5,0.5,0.5,0.6,0.6,1.0,0.5,41.399998,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.7.py,rho,16,rho,0.7,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.8.py,rho,16,rho,0.8,2,5,5,0.5,0.5,0.8,0.6,1.0,0.5,55.199997,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_0.9.py,rho,16,rho,0.9,2,5,5,0.5,0.5,0.9,0.6,1.0,0.5,62.099997,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set16\rho_1.py,rho,16,rho,1,2,5,5,0.5,0.5,1.0,0.6,1.0,0.5,68.999997,40,9,45.999999,68.999997,23.00909,1,1,1016,0
rho\set17\rho_0.2.py,rho,17,rho,0.2,2,5,5,0.5,0.5,0.2,0.6,1.0,0.5,13.8,40,13,46.000002,69.000002,21.433334,1,1,1017,0
rho\set17\rho_0.3.py,rho,17,rho,0.3,2,5,5,0.5,0.5,0.3,0.6,1.0,0.5,20.700001,40,13,46.000002,69.000002,21.433334,1,1,1017,0
