file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_prc\set03\n_prc_2.py,n_prc,3,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0
n_prc\set03\n_prc_4.py,n_prc,3,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600002,40,12,92.000001,138.000002,42.866667,1,1,1003,0
n_prc\set03\n_prc_8.py,n_prc,3,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200004,40,26,184.000002,276.000006,85.733334,1,1,1003,0
n_prc\set03\n_prc_16.py,n_prc,3,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400004,40,46,367.999997,552.000006,171.466665,1,1,1003,0
n_prc\set04\n_prc_2.py,n_prc,4,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0
n_prc\set04\n_prc_4.py,n_prc,4,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599996,40,14,91.999999,137.999994,44.085714,1,1,1004,0
n_prc\set04\n_prc_8.py,n_prc,4,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200006,40,27,184.000001,276.000008,88.171429,1,1,1004,0
n_prc\set04\n_prc_16.py,n_prc,4,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399998,40,62,368.000002,551.999998,176.342858,1,1,1004,0
n_prc\set05\n_prc_2.py,n_prc,5,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,24.4,1,1,1005,0
n_prc\set05\n_prc_4.py,n_prc,5,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599998,40,11,92.0,137.999998,48.8,1,1,1005,0
n_prc\set05\n_prc_8.py,n_prc,5,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,26,184.000002,276.000003,97.600001,1,1,1005,0
n_prc\set05\n_prc_16.py,n_prc,5,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399995,40,55,368.000003,551.999993,195.200002,1,1,1005,0
n_prc\set06\n_prc_2.py,n_prc,6,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
n_prc\set06\n_prc_4.py,n_prc,6,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599999,40,11,92.0,137.999999,42.866667,1,1,1006,0
n_prc\set06\n_prc_8.py,n_prc,6,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199998,40,27,183.999999,275.999997,85.733333,1,1,1006,0
n_prc\set06\n_prc_16.py,n_prc,6,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.4,40,54,367.999999,552.0,171.466666,1,1,1006,0
n_prc\set07\n_prc_2.py,n_prc,7,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999997,21.399999,1,1,1007,0
n_prc\set07\n_prc_4.py,n_prc,7,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600002,40,13,92.000001,138.000003,42.800001,1,1,1007,0
n_prc\set07\n_prc_8.py,n_prc,7,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200006,40,28,184.0,276.000008,85.6,1,1,1007,0
n_prc\set07\n_prc_16.py,n_prc,7,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399997,40,57,367.999997,551.999995,171.199998,1,1,1007,0
n_prc\set08\n_prc_2.py,n_prc,8,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,9,46.000002,69.0,22.042858,1,1,1008,0
n_prc\set08\n_prc_4.py,n_prc,8,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.6,40,13,92.000002,138.0,44.085715,1,1,1008,0
n_prc\set08\n_prc_8.py,n_prc,8,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.2,40,23,184.000001,276.0,88.171429,1,1,1008,0
n_prc\set08\n_prc_16.py,n_prc,8,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399993,40,55,368.000001,551.99999,176.342858,1,1,1008,0
n_prc\set09\n_prc_2.py,n_prc,9,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,12,45.999999,68.999995,21.399999,1,1,1009,0
n_prc\set09\n_prc_4.py,n_prc,9,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600003,40,16,92.000003,138.000005,42.800002,1,1,1009,0
n_prc\set09\n_prc_8.py,n_prc,9,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200001,40,38,184.0,276.000001,85.6,1,1,1009,0
n_prc\set09\n_prc_16.py,n_prc,9,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.39999,40,61,367.999995,551.999986,171.199998,1,1,1009,0
n_prc\set10\n_prc_2.py,n_prc,10,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,11,45.999998,68.999995,21.433332,1,1,1010,0
n_prc\set10\n_prc_4.py,n_prc,10,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600005,40,15,92.0,138.000007,42.866667,1,1,1010,0
n_prc\set10\n_prc_8.py,n_prc,10,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199998,40,31,183.999998,275.999997,85.733332,1,1,1010,0
n_prc\set10\n_prc_16.py,n_prc,10,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400002,40,49,368.000008,552.000003,171.46667,1,1,1010,0
n_prc\set11\n_prc_2.py,n_prc,11,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
n_prc\set11\n_prc_4.py,n_prc,11,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599997,40,12,91.999997,137.999995,42.799998,1,1,1011,0
n_prc\set11\n_prc_8.py,n_prc,11,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200005,40,26,184.0,276.000007,85.6,1,1,1011,0
n_prc\set11\n_prc_16.py,n_prc,11,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400004,40,51,367.999997,552.000006,171.199998,1,1,1011,0
n_prc\set12\n_prc_2.py,n_prc,12,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
n_prc\set12\n_prc_4.py,n_prc,12,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.6,40,12,92.0,138.0,42.8,1,1,1012,0
n_prc\set12\n_prc_8.py,n_prc,12,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200001,40,25,184.0,276.000001,85.6,1,1,1012,0
n_prc\set12\n_prc_16.py,n_prc,12,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399986,40,52,367.999994,551.99998,171.199997,1,1,1012,0
n_prc\set13\n_prc_2.py,n_prc,13,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,21.4,1,1,1013,0
n_prc\set13\n_prc_4.py,n_prc,13,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600002,40,15,92.000002,138.000003,42.800001,1,1,1013,0
n_prc\set13\n_prc_8.py,n_prc,13,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200004,40,32,183.999999,276.000006,85.599999,1,1,1013,0
n_prc\set13\n_prc_16.py,n_prc,13,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400001,40,56,368.000001,552.000001,171.200001,1,1,1013,0
n_prc\set14\n_prc_2.py,n_prc,14,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1014,0
n_prc\set14\n_prc_4.py,n_prc,14,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599998,40,11,92.0,137.999997,42.866667,1,1,1014,0
n_prc\set14\n_prc_8.py,n_prc,14,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,23,184.0,276.000002,85.733333,1,1,1014,0
n_prc\set14\n_prc_16.py,n_prc,14,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399995,40,51,367.999997,551.999993,171.466665,1,1,1014,0
n_prc\set15\n_prc_2.py,n_prc,15,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,45.999999,69.000003,21.999999,1,1,1015,0
n_prc\set15\n_prc_4.py,n_prc,15,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600001,40,12,92.000001,138.000001,44.000001,1,1,1015,0
n_prc\set15\n_prc_8.py,n_prc,15,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,23,183.999998,276.000002,87.999999,1,1,1015,0
n_prc\set15\n_prc_16.py,n_prc,15,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400001,40,41,368.000003,552.000001,176.000002,1,1,1015,0
n_prc\set16\n_prc_2.py,n_prc,16,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999997,23.00909,1,1,1016,0
n_prc\set16\n_prc_4.py,n_prc,16,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599999,40,10,91.999999,137.999999,46.018181,1,1,1016,0
n_prc\set16\n_prc_8.py,n_prc,16,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.2,40,25,183.999998,276.0,92.036362,1,1,1016,0
n_prc\set16\n_prc_16.py,n_prc,16,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399998,40,48,367.999997,551.999998,184.072726,1,1,1016,0
n_prc\set17\n_prc_2.py,n_prc,17,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000002,21.433334,1,1,1017,0
n_prc\set17\n_prc_4.py,n_prc,17,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599994,40,15,91.999999,137.999991,42.866666,1,1,1017,0
n_prc\set17\n_prc_8.py,n_prc,17,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.2,40,27,184.000001,276.0,85.733334,1,1,1017,0
n_prc\set17\n_prc_16.py,n_prc,17,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.4,40,43,368.0,552.0,171.466667,1,1,1017,0
n_prc\set18\n_prc_2.py,n_prc,18,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,10,46.000003,69.000005,22.042859,1,1,1018,0
n_prc\set18\n_prc_4.py,n_prc,18,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599997,40,14,91.999999,137.999995,44.085714,1,1,1018,0
n_prc\set18\n_prc_8.py,n_prc,18,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200003,40,24,184.000001,276.000005,88.171429,1,1,1018,0
n_prc\set18\n_prc_16.py,n_prc,18,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399995,40,49,367.999998,551.999993,176.342856,1,1,1018,0
n_prc\set19\n_prc_2.py,n_prc,19,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,46.0,68.999999,21.433333,1,1,1019,0
n_prc\set19\n_prc_4.py,n_prc,19,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600001,40,10,92.0,138.000001,42.866667,1,1,1019,0
n_prc\set19\n_prc_8.py,n_prc,19,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200001,40,24,184.0,276.000001,85.733333,1,1,1019,0
n_prc\set19\n_prc_16.py,n_prc,19,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399999,40,53,368.000003,551.999999,171.466668,1,1,1019,0
n_prc\set20\n_prc_2.py,n_prc,20,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,45.999999,69.000002,22.042857,1,1,1020,0
n_prc\set20\n_prc_4.py,n_prc,20,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599995,40,14,92.000001,137.999993,44.085715,1,1,1020,0
n_prc\set20\n_prc_8.py,n_prc,20,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.2,40,24,184.000001,276.0,88.171429,1,1,1020,0
n_prc\set20\n_prc_16.py,n_prc,20,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399999,40,52,368.0,551.999999,176.342857,1,1,1020,0
n_prc\set21\n_prc_2.py,n_prc,21,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999999,68.999998,21.399999,1,1,1021,0
n_prc\set21\n_prc_4.py,n_prc,21,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600002,40,11,92.000001,138.000003,42.800001,1,1,1021,0
n_prc\set21\n_prc_8.py,n_prc,21,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199995,40,26,183.999994,275.999993,85.599997,1,1,1021,0
n_prc\set21\n_prc_16.py,n_prc,21,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400003,40,50,367.999999,552.000005,171.199999,1,1,1021,0
n_prc\set22\n_prc_2.py,n_prc,22,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,9,46.0,69.000002,21.4,1,1,1022,0
n_prc\set22\n_prc_4.py,n_prc,22,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600005,40,10,92.000001,138.000007,42.800001,1,1,1022,0
n_prc\set22\n_prc_8.py,n_prc,22,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,27,184.0,276.000002,85.6,1,1,1022,0
n_prc\set22\n_prc_16.py,n_prc,22,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400006,40,50,368.000009,552.000009,171.200004,1,1,1022,0
n_prc\set23\n_prc_2.py,n_prc,23,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999998,68.999998,21.399999,1,1,1023,0
n_prc\set23\n_prc_4.py,n_prc,23,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599999,40,14,91.999999,137.999999,42.799999,1,1,1023,0
n_prc\set23\n_prc_8.py,n_prc,23,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199998,40,26,183.999998,275.999998,85.599999,1,1,1023,0
n_prc\set23\n_prc_16.py,n_prc,23,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.4,40,52,368.000003,552.0,171.200002,1,1,1023,0
n_prc\set24\n_prc_2.py,n_prc,24,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.000001,68.999999,23.009091,1,1,1024,0
n_prc\set24\n_prc_4.py,n_prc,24,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.6,40,12,91.999999,138.0,46.018181,1,1,1024,0
n_prc\set24\n_prc_8.py,n_prc,24,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199998,40,23,184.000003,275.999998,92.036365,1,1,1024,0
n_prc\set24\n_prc_16.py,n_prc,24,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400001,40,48,367.999999,552.000001,184.072727,1,1,1024,0
n_prc\set25\n_prc_2.py,n_prc,25,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,46.000001,68.999997,21.433334,1,1,1025,0
n_prc\set25\n_prc_4.py,n_prc,25,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599998,40,13,91.999998,137.999998,42.866666,1,1,1025,0
n_prc\set25\n_prc_8.py,n_prc,25,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200005,40,26,183.999999,276.000007,85.733333,1,1,1025,0
n_prc\set25\n_prc_16.py,n_prc,25,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.4,40,48,368.000005,552.0,171.466669,1,1,1025,0
n_prc\set26\n_prc_2.py,n_prc,26,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000003,69.000003,22.000002,1,1,1026,0
n_prc\set26\n_prc_4.py,n_prc,26,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599998,40,12,92.0,137.999997,44.0,1,1,1026,0
n_prc\set26\n_prc_8.py,n_prc,26,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200001,40,19,184.000001,276.000001,88.000001,1,1,1026,0
n_prc\set26\n_prc_16.py,n_prc,26,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399995,40,43,367.999995,551.999993,175.999998,1,1,1026,0
n_prc\set27\n_prc_2.py,n_prc,27,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,12,45.999998,69.0,22.042856,1,1,1027,0
n_prc\set27\n_prc_4.py,n_prc,27,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.6,40,13,92.000002,138.0,44.085715,1,1,1027,0
n_prc\set27\n_prc_8.py,n_prc,27,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,23,184.0,276.000003,88.171429,1,1,1027,0
n_prc\set27\n_prc_16.py,n_prc,27,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400009,40,41,367.999997,552.000013,176.342855,1,1,1027,0
n_prc\set28\n_prc_2.py,n_prc,28,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.0,69.000001,22.0,1,1,1028,0
n_prc\set28\n_prc_4.py,n_prc,28,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600002,40,12,92.000003,138.000003,44.000002,1,1,1028,0
n_prc\set28\n_prc_8.py,n_prc,28,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199999,40,31,183.999999,275.999999,87.999999,1,1,1028,0
n_prc\set28\n_prc_16.py,n_prc,28,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400001,40,61,368.000003,552.000001,176.000002,1,1,1028,0
n_prc\set29\n_prc_2.py,n_prc,29,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,9,46.000001,69.000001,22.000001,1,1,1029,0
n_prc\set29\n_prc_4.py,n_prc,29,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600001,40,10,92.0,138.000001,44.0,1,1,1029,0
n_prc\set29\n_prc_8.py,n_prc,29,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,23,183.999998,276.000002,87.999999,1,1,1029,0
n_prc\set29\n_prc_16.py,n_prc,29,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399997,40,41,367.999995,551.999995,175.999998,1,1,1029,0
n_prc\set30\n_prc_2.py,n_prc,30,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,10,45.999997,68.999997,21.399998,1,1,1030,0
n_prc\set30\n_prc_4.py,n_prc,30,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600001,40,12,92.000002,138.000001,42.800001,1,1,1030,0
n_prc\set30\n_prc_8.py,n_prc,30,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,31,184.000001,276.000002,85.600001,1,1,1030,0
n_prc\set30\n_prc_16.py,n_prc,30,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.4,40,59,368.0,552.0,171.2,1,1,1030,0
n_prc\set31\n_prc_2.py,n_prc,31,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,46.0,68.999997,23.6,1,1,1031,0
n_prc\set31\n_prc_4.py,n_prc,31,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600005,40,15,92.000002,138.000007,47.200001,1,1,1031,0
n_prc\set31\n_prc_8.py,n_prc,31,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200003,40,26,184.0,276.000005,94.4,1,1,1031,0
n_prc\set31\n_prc_16.py,n_prc,31,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400009,40,56,368.000002,552.000013,188.800001,1,1,1031,0
n_prc\set32\n_prc_2.py,n_prc,32,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,21.399998,1,1,1032,0
n_prc\set32\n_prc_4.py,n_prc,32,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599998,40,15,92.0,137.999998,42.8,1,1,1032,0
n_prc\set32\n_prc_8.py,n_prc,32,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199999,40,34,184.0,275.999999,85.6,1,1,1032,0
n_prc\set32\n_prc_16.py,n_prc,32,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399997,40,59,367.999998,551.999995,171.199999,1,1,1032,0
n_prc\set33\n_prc_2.py,n_prc,33,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,12,46.000002,69.000003,21.433334,1,1,1033,0
n_prc\set33\n_prc_4.py,n_prc,33,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.6,40,13,92.000002,138.0,42.866668,1,1,1033,0
n_prc\set33\n_prc_8.py,n_prc,33,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199998,40,27,184.000001,275.999998,85.733334,1,1,1033,0
n_prc\set33\n_prc_16.py,n_prc,33,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399998,40,62,367.999999,551.999997,171.466666,1,1,1033,0
n_prc\set34\n_prc_2.py,n_prc,34,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999997,68.999998,22.042855,1,1,1034,0
n_prc\set34\n_prc_4.py,n_prc,34,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.599997,40,17,92.0,137.999995,44.085714,1,1,1034,0
n_prc\set34\n_prc_8.py,n_prc,34,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200002,40,35,184.000003,276.000003,88.17143,1,1,1034,0
n_prc\set34\n_prc_16.py,n_prc,34,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.400006,40,62,367.999998,552.000008,176.342856,1,1,1034,0
n_prc\set35\n_prc_2.py,n_prc,35,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,46.000001,69.000003,21.400001,1,1,1035,0
n_prc\set35\n_prc_4.py,n_prc,35,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600003,40,19,91.999998,138.000005,42.799999,1,1,1035,0
n_prc\set35\n_prc_8.py,n_prc,35,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.199999,40,33,183.999999,275.999999,85.599999,1,1,1035,0
n_prc\set35\n_prc_16.py,n_prc,35,n_prc,16,16,23,5,0.5,0.5,0.7,0.6,8.0,4.0,386.399992,40,61,367.999994,551.999988,171.199997,1,1,1035,0
n_prc\set36\n_prc_2.py,n_prc,36,n_prc,2,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,15,46.000002,68.999998,22.042858,1,1,1036,0
n_prc\set36\n_prc_4.py,n_prc,36,n_prc,4,4,6,5,0.5,0.5,0.7,0.6,2.0,1.0,96.600006,40,17,92.000005,138.000008,44.085716,1,1,1036,0
n_prc\set36\n_prc_8.py,n_prc,36,n_prc,8,8,12,5,0.5,0.5,0.7,0.6,4.0,2.0,193.200004,40,32,184.000003,276.000006,88.17143,1,1,1036,0
