file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_frq\set08\n_frq_5.py,n_frq,8,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,37,91.999995,138.000003,44.085712,1,1,1008,0
n_frq\set08\n_frq_8.py,n_frq,8,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,31,91.999993,137.999995,42.799997,1,1,1008,0
n_frq\set08\n_frq_12.py,n_frq,8,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,32,92.0,138.000005,42.8,1,1,1008,0
n_frq\set09\n_frq_2.py,n_frq,9,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,32,92.000002,137.999997,47.200001,1,1,1009,0
n_frq\set09\n_frq_3.py,n_frq,9,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,28,92.000001,137.999995,42.800001,1,1,1009,0
n_frq\set09\n_frq_5.py,n_frq,9,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,91.999999,137.999995,42.799999,1,1,1009,0
n_frq\set09\n_frq_8.py,n_frq,9,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,37,92.000001,138.000011,42.800001,1,1,1009,0
n_frq\set09\n_frq_12.py,n_frq,9,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,32,91.999999,137.999994,42.799999,1,1,1009,0
n_frq\set10\n_frq_2.py,n_frq,10,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,26,91.999997,138.000001,60.999998,1,1,1010,0
n_frq\set10\n_frq_3.py,n_frq,10,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,22,92.000001,138.00001,42.866667,1,1,1010,0
n_frq\set10\n_frq_5.py,n_frq,10,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,25,92.0,138.000006,42.866667,1,1,1010,0
n_frq\set10\n_frq_8.py,n_frq,10,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,32,92.000002,137.999991,42.866668,1,1,1010,0
n_frq\set10\n_frq_12.py,n_frq,10,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,24,91.999999,138.0,42.866666,1,1,1010,0
n_frq\set11\n_frq_2.py,n_frq,11,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,22,92.000002,138.000002,44.000001,1,1,1011,0
n_frq\set11\n_frq_3.py,n_frq,11,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,22,92.000001,138.000003,44.000001,1,1,1011,0
n_frq\set11\n_frq_5.py,n_frq,11,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999994,137.999993,42.799997,1,1,1011,0
n_frq\set11\n_frq_8.py,n_frq,11,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,30,92.000001,138.000002,42.800001,1,1,1011,0
n_frq\set11\n_frq_12.py,n_frq,11,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,28,92.000002,137.999995,42.800001,1,1,1011,0
n_frq\set12\n_frq_2.py,n_frq,12,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,30,92.000002,138.000003,42.800001,1,1,1012,0
n_frq\set12\n_frq_3.py,n_frq,12,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,31,91.999998,138.000002,42.799999,1,1,1012,0
n_frq\set12\n_frq_5.py,n_frq,12,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,24,91.999998,138.000007,42.799999,1,1,1012,0
n_frq\set12\n_frq_8.py,n_frq,12,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,25,92.000006,138.000006,42.800003,1,1,1012,0
n_frq\set12\n_frq_12.py,n_frq,12,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,26,91.999995,137.999999,42.799998,1,1,1012,0
n_frq\set13\n_frq_2.py,n_frq,13,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.599983,80,36,91.999995,137.999976,52.261536,1,1,1013,0
n_frq\set13\n_frq_3.py,n_frq,13,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599983,80,36,91.999995,137.999976,52.261536,1,1,1013,0
n_frq\set13\n_frq_5.py,n_frq,13,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
n_frq\set13\n_frq_8.py,n_frq,13,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,30,91.999998,138.000001,42.799999,1,1,1013,0
n_frq\set13\n_frq_12.py,n_frq,13,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600012,80,34,92.000002,138.000017,42.800001,1,1,1013,0
n_frq\set14\n_frq_2.py,n_frq,14,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,27,91.999999,138.000011,47.199999,1,1,1014,0
n_frq\set14\n_frq_3.py,n_frq,14,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,29,92.0,137.999997,42.866667,1,1,1014,0
n_frq\set14\n_frq_5.py,n_frq,14,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
n_frq\set14\n_frq_8.py,n_frq,14,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,20,91.999994,138.000002,42.799997,1,1,1014,0
n_frq\set14\n_frq_12.py,n_frq,14,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,36,91.999997,138.000007,42.799998,1,1,1014,0
n_frq\set15\n_frq_2.py,n_frq,15,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,20,91.999999,138.000008,44.085714,1,1,1015,0
n_frq\set15\n_frq_3.py,n_frq,15,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,21,91.999999,137.999994,43.999999,1,1,1015,0
n_frq\set15\n_frq_5.py,n_frq,15,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,21,92.000002,138.000008,44.000001,1,1,1015,0
n_frq\set15\n_frq_8.py,n_frq,15,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,33,92.000006,138.000006,44.000003,1,1,1015,0
n_frq\set15\n_frq_12.py,n_frq,15,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,26,92.000002,138.000005,42.800001,1,1,1015,0
n_frq\set16\n_frq_2.py,n_frq,16,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,31,92.000005,138.000008,46.018184,1,1,1016,0
n_frq\set16\n_frq_3.py,n_frq,16,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,30,92.000002,137.999995,46.018183,1,1,1016,0
n_frq\set16\n_frq_5.py,n_frq,16,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
n_frq\set16\n_frq_8.py,n_frq,16,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,26,92.000001,138.000005,42.800001,1,1,1016,0
n_frq\set16\n_frq_12.py,n_frq,16,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600009,80,25,92.000003,138.000013,42.800002,1,1,1016,0
n_frq\set17\n_frq_2.py,n_frq,17,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600008,80,31,92.000005,138.000011,52.261541,1,1,1017,0
n_frq\set17\n_frq_3.py,n_frq,17,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,35,92.000007,138.000001,48.800004,1,1,1017,0
n_frq\set17\n_frq_5.py,n_frq,17,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,29,92.000003,137.999998,42.866668,1,1,1017,0
n_frq\set17\n_frq_8.py,n_frq,17,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.60001,80,28,91.999998,138.000014,42.866666,1,1,1017,0
n_frq\set17\n_frq_12.py,n_frq,17,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,21,92.000005,138.0,42.800002,1,1,1017,0
n_frq\set18\n_frq_2.py,n_frq,18,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,33,92.000001,138.0,48.800001,1,1,1018,0
n_frq\set18\n_frq_3.py,n_frq,18,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,33,92.000001,138.0,48.800001,1,1,1018,0
n_frq\set18\n_frq_5.py,n_frq,18,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,26,91.999995,137.999997,44.085712,1,1,1018,0
n_frq\set18\n_frq_8.py,n_frq,18,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599991,80,29,91.999999,137.999987,42.866666,1,1,1018,0
n_frq\set18\n_frq_12.py,n_frq,18,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,32,91.999998,138.000001,42.866666,1,1,1018,0
n_frq\set19\n_frq_2.py,n_frq,19,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,32,92.0,137.999993,47.2,1,1,1019,0
n_frq\set19\n_frq_3.py,n_frq,19,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,26,92.000005,137.999999,42.866669,1,1,1019,0
n_frq\set19\n_frq_5.py,n_frq,19,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,23,91.999999,138.000003,42.866666,1,1,1019,0
n_frq\set19\n_frq_8.py,n_frq,19,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,21,92.000003,138.0,42.866668,1,1,1019,0
n_frq\set19\n_frq_12.py,n_frq,19,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,31,91.999999,138.000003,42.799999,1,1,1019,0
n_frq\set20\n_frq_2.py,n_frq,20,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,26,92.000002,138.000002,47.200001,1,1,1020,0
n_frq\set20\n_frq_3.py,n_frq,20,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,27,91.999997,138.000002,44.085713,1,1,1020,0
n_frq\set20\n_frq_5.py,n_frq,20,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,25,92.000005,138.000003,44.085716,1,1,1020,0
n_frq\set20\n_frq_8.py,n_frq,20,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,22,92.000002,137.999995,42.800001,1,1,1020,0
n_frq\set20\n_frq_12.py,n_frq,20,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,27,92.000001,138.0,42.800001,1,1,1020,0
n_frq\set21\n_frq_2.py,n_frq,21,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,23,92.000001,138.000006,56.342858,1,1,1021,0
n_frq\set21\n_frq_3.py,n_frq,21,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,20,92.000001,138.000008,42.800001,1,1,1021,0
n_frq\set21\n_frq_5.py,n_frq,21,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,20,91.999994,137.999989,42.799997,1,1,1021,0
n_frq\set21\n_frq_8.py,n_frq,21,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,34,91.999995,138.000005,42.799998,1,1,1021,0
n_frq\set21\n_frq_12.py,n_frq,21,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,30,92.000006,137.999999,42.800003,1,1,1021,0
n_frq\set22\n_frq_2.py,n_frq,22,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,34,92.000005,138.0,42.800002,1,1,1022,0
n_frq\set22\n_frq_3.py,n_frq,22,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,34,92.000005,138.0,42.800002,1,1,1022,0
n_frq\set22\n_frq_5.py,n_frq,22,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,30,91.999999,138.000007,42.799999,1,1,1022,0
n_frq\set22\n_frq_8.py,n_frq,22,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,30,92.000002,137.999995,42.800001,1,1,1022,0
n_frq\set22\n_frq_12.py,n_frq,22,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,21,91.999997,137.999997,42.799998,1,1,1022,0
n_frq\set23\n_frq_2.py,n_frq,23,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,23,92.0,137.999995,52.261538,1,1,1023,0
n_frq\set23\n_frq_3.py,n_frq,23,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,30,91.999999,137.999991,52.261538,1,1,1023,0
n_frq\set23\n_frq_5.py,n_frq,23,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,28,91.999999,138.000008,42.799999,1,1,1023,0
n_frq\set23\n_frq_8.py,n_frq,23,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599992,80,22,91.999997,137.999989,42.799998,1,1,1023,0
n_frq\set23\n_frq_12.py,n_frq,23,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,27,92.000007,138.00001,42.800003,1,1,1023,0
n_frq\set24\n_frq_2.py,n_frq,24,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,27,91.999997,137.999992,47.199998,1,1,1024,0
n_frq\set24\n_frq_3.py,n_frq,24,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,28,91.999997,137.999997,47.199998,1,1,1024,0
n_frq\set24\n_frq_5.py,n_frq,24,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,21,91.999998,138.000001,46.018181,1,1,1024,0
n_frq\set24\n_frq_8.py,n_frq,24,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,30,91.999995,137.999993,44.085712,1,1,1024,0
n_frq\set24\n_frq_12.py,n_frq,24,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599996,80,29,91.999994,137.999994,42.799997,1,1,1024,0
n_frq\set25\n_frq_2.py,n_frq,25,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600007,80,29,92.000006,138.00001,47.200003,1,1,1025,0
n_frq\set25\n_frq_3.py,n_frq,25,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,26,91.999994,137.999998,42.866664,1,1,1025,0
n_frq\set25\n_frq_5.py,n_frq,25,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,23,91.999995,138.0,42.866665,1,1,1025,0
n_frq\set25\n_frq_8.py,n_frq,25,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,24,91.999999,137.999991,42.866666,1,1,1025,0
n_frq\set25\n_frq_12.py,n_frq,25,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599991,80,35,91.999993,137.999987,42.799997,1,1,1025,0
n_frq\set26\n_frq_2.py,n_frq,26,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,23,92.000006,138.000005,47.200003,1,1,1026,0
n_frq\set26\n_frq_3.py,n_frq,26,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,23,92.000001,138.000007,44.000001,1,1,1026,0
n_frq\set26\n_frq_5.py,n_frq,26,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,27,92.000007,137.999998,44.000003,1,1,1026,0
n_frq\set26\n_frq_8.py,n_frq,26,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,34,91.999999,138.000001,42.866666,1,1,1026,0
n_frq\set26\n_frq_12.py,n_frq,26,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,24,91.999994,137.999998,42.799997,1,1,1026,0
n_frq\set27\n_frq_2.py,n_frq,27,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,29,92.000005,138.000003,47.200002,1,1,1027,0
n_frq\set27\n_frq_3.py,n_frq,27,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.60001,80,36,92.000007,138.000015,44.085718,1,1,1027,0
n_frq\set27\n_frq_5.py,n_frq,27,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,40,92.000005,138.000008,44.085716,1,1,1027,0
n_frq\set27\n_frq_8.py,n_frq,27,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,92.000001,137.999995,42.866667,1,1,1027,0
n_frq\set27\n_frq_12.py,n_frq,27,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.599999,80,22,91.999999,137.999999,42.866666,1,1,1027,0
n_frq\set28\n_frq_2.py,n_frq,28,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,24,92.000002,138.000001,52.26154,1,1,1028,0
n_frq\set28\n_frq_3.py,n_frq,28,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.599993,80,23,92.000001,137.99999,48.800001,1,1,1028,0
n_frq\set28\n_frq_5.py,n_frq,28,n_frq,5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999995,137.999993,43.999998,1,1,1028,0
n_frq\set28\n_frq_8.py,n_frq,28,n_frq,8,2,8,8,0.5,0.5,0.7,0.6,1.0,0.5,96.599994,80,43,91.999997,137.999991,42.866665,1,1,1028,0
n_frq\set28\n_frq_12.py,n_frq,28,n_frq,12,2,8,12,0.5,0.5,0.7,0.6,1.0,0.5,96.59999,80,43,91.999994,137.999986,42.866664,1,1,1028,0
n_frq\set29\n_frq_2.py,n_frq,29,n_frq,2,2,8,2,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,21,91.999999,138.000005,43.999999,1,1,1029,0
n_frq\set29\n_frq_3.py,n_frq,29,n_frq,3,2,8,3,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,21,91.999999,138.000005,43.999999,1,1,1029,0
