file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
freq\LL\set14\n_frq_8.py,freq,LL,14,n_frq,8,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
freq\LL\set14\n_frq_16.py,freq,LL,14,n_frq,16,1.0,55.199995,2,8,16,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
freq\LL\set15\n_frq_2.py,freq,LL,15,n_frq,2,1.0,55.200003,2,8,2,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
freq\LL\set15\n_frq_3.py,freq,LL,15,n_frq,3,1.0,55.200003,2,8,3,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
freq\LL\set15\n_frq_4.py,freq,LL,15,n_frq,4,1.0,55.200003,2,8,4,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
freq\LL\set15\n_frq_8.py,freq,LL,15,n_frq,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
freq\LL\set15\n_frq_16.py,freq,LL,15,n_frq,16,1.0,55.200003,2,8,16,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
freq\LL\set16\n_frq_2.py,freq,LL,16,n_frq,2,1.0,55.2,2,8,2,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
freq\LL\set16\n_frq_3.py,freq,LL,16,n_frq,3,1.0,55.2,2,8,3,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
freq\LL\set16\n_frq_4.py,freq,LL,16,n_frq,4,1.0,55.2,2,8,4,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
freq\LL\set16\n_frq_8.py,freq,LL,16,n_frq,8,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
freq\LL\set16\n_frq_16.py,freq,LL,16,n_frq,16,1.0,55.2,2,8,16,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
freq\LL\set17\n_frq_2.py,freq,LL,17,n_frq,2,1.0,55.199992,2,8,2,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
freq\LL\set17\n_frq_3.py,freq,LL,17,n_frq,3,1.0,55.199992,2,8,3,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
freq\LL\set17\n_frq_4.py,freq,LL,17,n_frq,4,1.0,55.199992,2,8,4,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
freq\LL\set17\n_frq_8.py,freq,LL,17,n_frq,8,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
freq\LL\set17\n_frq_16.py,freq,LL,17,n_frq,16,1.0,55.199992,2,8,16,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
freq\LL\set18\n_frq_2.py,freq,LL,18,n_frq,2,1.0,55.199997,2,8,2,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
freq\LL\set18\n_frq_3.py,freq,LL,18,n_frq,3,1.0,55.199997,2,8,3,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
freq\LL\set18\n_frq_4.py,freq,LL,18,n_frq,4,1.0,55.199997,2,8,4,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
freq\LL\set18\n_frq_8.py,freq,LL,18,n_frq,8,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
freq\LL\set18\n_frq_16.py,freq,LL,18,n_frq,16,1.0,55.199997,2,8,16,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
freq\LL\set19\n_frq_2.py,freq,LL,19,n_frq,2,1.0,55.199991,2,8,2,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
freq\LL\set19\n_frq_3.py,freq,LL,19,n_frq,3,1.0,55.199991,2,8,3,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
freq\LL\set19\n_frq_4.py,freq,LL,19,n_frq,4,1.0,55.199991,2,8,4,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
freq\LL\set19\n_frq_8.py,freq,LL,19,n_frq,8,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
freq\LL\set19\n_frq_16.py,freq,LL,19,n_frq,16,1.0,55.199991,2,8,16,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
freq\LL\set20\n_frq_2.py,freq,LL,20,n_frq,2,1.0,55.200008,2,8,2,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
freq\LL\set20\n_frq_3.py,freq,LL,20,n_frq,3,1.0,55.200008,2,8,3,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
freq\LL\set20\n_frq_4.py,freq,LL,20,n_frq,4,1.0,55.200008,2,8,4,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
freq\LL\set20\n_frq_8.py,freq,LL,20,n_frq,8,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
freq\LL\set20\n_frq_16.py,freq,LL,20,n_frq,16,1.0,55.200008,2,8,16,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
freq\LL\set21\n_frq_2.py,freq,LL,21,n_frq,2,1.0,55.200005,2,8,2,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
freq\LL\set21\n_frq_3.py,freq,LL,21,n_frq,3,1.0,55.200005,2,8,3,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
freq\LL\set21\n_frq_4.py,freq,LL,21,n_frq,4,1.0,55.200005,2,8,4,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
freq\LL\set21\n_frq_8.py,freq,LL,21,n_frq,8,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
freq\LL\set21\n_frq_16.py,freq,LL,21,n_frq,16,1.0,55.200005,2,8,16,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
freq\LL\set22\n_frq_2.py,freq,LL,22,n_frq,2,1.0,55.200009,2,8,2,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
freq\LL\set22\n_frq_3.py,freq,LL,22,n_frq,3,1.0,55.200009,2,8,3,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
freq\LL\set22\n_frq_4.py,freq,LL,22,n_frq,4,1.0,55.200009,2,8,4,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
freq\LL\set22\n_frq_8.py,freq,LL,22,n_frq,8,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
freq\LL\set22\n_frq_16.py,freq,LL,22,n_frq,16,1.0,55.200009,2,8,16,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
freq\LL\set23\n_frq_2.py,freq,LL,23,n_frq,2,1.0,55.199992,2,8,2,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
freq\LL\set23\n_frq_3.py,freq,LL,23,n_frq,3,1.0,55.199992,2,8,3,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
freq\LL\set23\n_frq_4.py,freq,LL,23,n_frq,4,1.0,55.199992,2,8,4,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
freq\LL\set23\n_frq_8.py,freq,LL,23,n_frq,8,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
freq\LL\set23\n_frq_16.py,freq,LL,23,n_frq,16,1.0,55.199992,2,8,16,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
freq\LL\set24\n_frq_2.py,freq,LL,24,n_frq,2,1.0,55.199994,2,8,2,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
freq\LL\set24\n_frq_3.py,freq,LL,24,n_frq,3,1.0,55.199994,2,8,3,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
freq\LL\set24\n_frq_4.py,freq,LL,24,n_frq,4,1.0,55.199994,2,8,4,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
freq\LL\set24\n_frq_8.py,freq,LL,24,n_frq,8,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
freq\LL\set24\n_frq_16.py,freq,LL,24,n_frq,16,1.0,55.199994,2,8,16,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
freq\LL\set25\n_frq_2.py,freq,LL,25,n_frq,2,1.0,55.200003,2,8,2,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
freq\LL\set25\n_frq_3.py,freq,LL,25,n_frq,3,1.0,55.200003,2,8,3,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
freq\LL\set25\n_frq_4.py,freq,LL,25,n_frq,4,1.0,55.200003,2,8,4,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
freq\LL\set25\n_frq_8.py,freq,LL,25,n_frq,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
freq\LL\set25\n_frq_16.py,freq,LL,25,n_frq,16,1.0,55.200003,2,8,16,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
freq\LL\set26\n_frq_2.py,freq,LL,26,n_frq,2,1.0,55.199976,2,8,2,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
freq\LL\set26\n_frq_3.py,freq,LL,26,n_frq,3,1.0,55.199976,2,8,3,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
freq\LL\set26\n_frq_4.py,freq,LL,26,n_frq,4,1.0,55.199976,2,8,4,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
freq\LL\set26\n_frq_8.py,freq,LL,26,n_frq,8,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
freq\LL\set26\n_frq_16.py,freq,LL,26,n_frq,16,1.0,55.199976,2,8,16,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
freq\LL\set27\n_frq_2.py,freq,LL,27,n_frq,2,1.0,55.199987,2,8,2,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
freq\LL\set27\n_frq_3.py,freq,LL,27,n_frq,3,1.0,55.199987,2,8,3,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
freq\LL\set27\n_frq_4.py,freq,LL,27,n_frq,4,1.0,55.199987,2,8,4,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
freq\LL\set27\n_frq_8.py,freq,LL,27,n_frq,8,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
freq\LL\set27\n_frq_16.py,freq,LL,27,n_frq,16,1.0,55.199987,2,8,16,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
freq\LL\set28\n_frq_2.py,freq,LL,28,n_frq,2,1.0,55.200012,2,8,2,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
freq\LL\set28\n_frq_3.py,freq,LL,28,n_frq,3,1.0,55.200012,2,8,3,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
freq\LL\set28\n_frq_4.py,freq,LL,28,n_frq,4,1.0,55.200012,2,8,4,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
freq\LL\set28\n_frq_8.py,freq,LL,28,n_frq,8,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
freq\LL\set28\n_frq_16.py,freq,LL,28,n_frq,16,1.0,55.200012,2,8,16,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
freq\LL\set29\n_frq_2.py,freq,LL,29,n_frq,2,1.0,55.200006,2,8,2,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
freq\LL\set29\n_frq_3.py,freq,LL,29,n_frq,3,1.0,55.200006,2,8,3,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
freq\LL\set29\n_frq_4.py,freq,LL,29,n_frq,4,1.0,55.200006,2,8,4,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
freq\LL\set29\n_frq_8.py,freq,LL,29,n_frq,8,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
freq\LL\set29\n_frq_16.py,freq,LL,29,n_frq,16,1.0,55.200006,2,8,16,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
freq\LL\set30\n_frq_2.py,freq,LL,30,n_frq,2,1.0,55.199998,2,8,2,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
freq\LL\set30\n_frq_3.py,freq,LL,30,n_frq,3,1.0,55.199998,2,8,3,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
freq\LL\set30\n_frq_4.py,freq,LL,30,n_frq,4,1.0,55.199998,2,8,4,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
freq\LL\set30\n_frq_8.py,freq,LL,30,n_frq,8,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
freq\LL\set30\n_frq_16.py,freq,LL,30,n_frq,16,1.0,55.199998,2,8,16,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
freq\LL\set31\n_frq_2.py,freq,LL,31,n_frq,2,1.0,55.20001,2,8,2,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
freq\LL\set31\n_frq_3.py,freq,LL,31,n_frq,3,1.0,55.20001,2,8,3,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
freq\LL\set31\n_frq_4.py,freq,LL,31,n_frq,4,1.0,55.20001,2,8,4,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
freq\LL\set31\n_frq_8.py,freq,LL,31,n_frq,8,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
freq\LL\set31\n_frq_16.py,freq,LL,31,n_frq,16,1.0,55.20001,2,8,16,0.2,0.5,0.4,0.2,80,21,36.800001,55.20001,1,1031,0
freq\LL\set32\n_frq_2.py,freq,LL,32,n_frq,2,1.0,55.19999,2,8,2,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
freq\LL\set32\n_frq_3.py,freq,LL,32,n_frq,3,1.0,55.19999,2,8,3,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
freq\LL\set32\n_frq_4.py,freq,LL,32,n_frq,4,1.0,55.19999,2,8,4,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
