file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
n_tsk\set20\n_tsk_6.py,n_tsk,20,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,14,45.999995,68.999995,22.042855,1,1,1020,0
n_tsk\set20\n_tsk_8.py,n_tsk,20,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,18,46.000003,69.000006,22.042859,1,1,1020,0
n_tsk\set20\n_tsk_10.py,n_tsk,20,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,21,45.999999,68.999995,22.042857,1,1,1020,0
n_tsk\set20\n_tsk_12.py,n_tsk,20,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,24,46.000001,69.000006,22.042858,1,1,1020,0
n_tsk\set21\n_tsk_4.py,n_tsk,21,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,8,46.0,68.999999,21.4,1,1,1021,0
n_tsk\set21\n_tsk_6.py,n_tsk,21,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1021,0
n_tsk\set21\n_tsk_8.py,n_tsk,21,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,14,46.0,69.000006,21.4,1,1,1021,0
n_tsk\set21\n_tsk_10.py,n_tsk,21,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,18,45.999998,68.999999,21.399999,1,1,1021,0
n_tsk\set21\n_tsk_12.py,n_tsk,21,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,26,45.999999,68.999995,21.399999,1,1,1021,0
n_tsk\set22\n_tsk_4.py,n_tsk,22,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,8,45.999999,69.0,21.399999,1,1,1022,0
n_tsk\set22\n_tsk_6.py,n_tsk,22,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,10,46.000001,69.000001,21.400001,1,1,1022,0
n_tsk\set22\n_tsk_8.py,n_tsk,22,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,15,45.999999,69.000002,21.399999,1,1,1022,0
n_tsk\set22\n_tsk_10.py,n_tsk,22,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,21,45.999995,68.999994,21.399998,1,1,1022,0
n_tsk\set22\n_tsk_12.py,n_tsk,22,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,27,46.000003,69.000001,21.400002,1,1,1022,0
n_tsk\set23\n_tsk_4.py,n_tsk,23,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,9,46.000001,68.999999,21.400001,1,1,1023,0
n_tsk\set23\n_tsk_6.py,n_tsk,23,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,14,46.0,68.999997,21.4,1,1,1023,0
n_tsk\set23\n_tsk_8.py,n_tsk,23,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,18,46.000001,68.999994,21.400001,1,1,1023,0
n_tsk\set23\n_tsk_10.py,n_tsk,23,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,22,46.0,68.999993,21.4,1,1,1023,0
n_tsk\set23\n_tsk_12.py,n_tsk,23,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,26,45.999999,68.999998,21.399999,1,1,1023,0
n_tsk\set24\n_tsk_4.py,n_tsk,24,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,46.0,68.999997,23.009091,1,1,1024,0
n_tsk\set24\n_tsk_6.py,n_tsk,24,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,12,46.000001,68.999999,23.009091,1,1,1024,0
n_tsk\set24\n_tsk_8.py,n_tsk,24,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299995,40,14,45.999997,68.999993,23.009089,1,1,1024,0
n_tsk\set24\n_tsk_10.py,n_tsk,24,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,18,45.999997,68.999994,23.009089,1,1,1024,0
n_tsk\set24\n_tsk_12.py,n_tsk,24,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,23,45.999997,68.999994,23.009089,1,1,1024,0
n_tsk\set25\n_tsk_4.py,n_tsk,25,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,8,45.999998,68.999997,21.433332,1,1,1025,0
n_tsk\set25\n_tsk_6.py,n_tsk,25,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,13,45.999999,68.999997,21.433333,1,1,1025,0
n_tsk\set25\n_tsk_8.py,n_tsk,25,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,16,45.999999,69.000003,21.433333,1,1,1025,0
n_tsk\set25\n_tsk_10.py,n_tsk,25,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,20,45.999999,68.999999,21.433333,1,1,1025,0
n_tsk\set25\n_tsk_12.py,n_tsk,25,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299996,40,26,45.999999,68.999994,21.433333,1,1,1025,0
n_tsk\set26\n_tsk_4.py,n_tsk,26,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,8,45.999999,69.000001,21.999999,1,1,1026,0
n_tsk\set26\n_tsk_6.py,n_tsk,26,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,12,46.000002,69.000001,22.000001,1,1,1026,0
n_tsk\set26\n_tsk_8.py,n_tsk,26,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,14,46.0,68.999999,22.0,1,1,1026,0
n_tsk\set26\n_tsk_10.py,n_tsk,26,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,17,46.000002,69.000005,22.000001,1,1,1026,0
n_tsk\set26\n_tsk_12.py,n_tsk,26,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,19,46.0,68.999999,22.0,1,1,1026,0
n_tsk\set27\n_tsk_4.py,n_tsk,27,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,11,46.000002,69.000005,22.042858,1,1,1027,0
n_tsk\set27\n_tsk_6.py,n_tsk,27,n_tsk,6,2,6,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,22.042857,1,1,1027,0
n_tsk\set27\n_tsk_8.py,n_tsk,27,n_tsk,8,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,16,45.999999,69.000002,22.042857,1,1,1027,0
n_tsk\set27\n_tsk_10.py,n_tsk,27,n_tsk,10,2,10,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,21,46.000001,68.999997,22.042858,1,1,1027,0
n_tsk\set27\n_tsk_12.py,n_tsk,27,n_tsk,12,2,12,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,23,46.000003,68.999998,22.042859,1,1,1027,0
n_tsk\set28\n_tsk_4.py,n_tsk,28,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999998,21.999999,1,1,1028,0
