file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
rho\set04\rho_1.py,rho,4,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.0,80,33,92.000002,138.0,44.085715,1,1,1004,0
rho\set05\rho_0.2.py,rho,5,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.600001,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.3.py,rho,5,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400001,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.4.py,rho,5,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200002,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.5.py,rho,5,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000002,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.6.py,rho,5,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800003,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.7.py,rho,5,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600003,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.8.py,rho,5,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400004,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_0.9.py,rho,5,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200004,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set05\rho_1.py,rho,5,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000005,80,30,92.000001,138.000005,48.800001,1,1,1005,0
rho\set06\rho_0.2.py,rho,6,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.599999,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.3.py,rho,6,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.399998,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.4.py,rho,6,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.199997,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.5.py,rho,6,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,68.999997,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.6.py,rho,6,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.799996,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.7.py,rho,6,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.8.py,rho,6,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.399994,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_0.9.py,rho,6,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.199994,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set06\rho_1.py,rho,6,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,137.999993,80,31,91.999998,137.999993,42.866666,1,1,1006,0
rho\set07\rho_0.2.py,rho,7,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.6,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.3.py,rho,7,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.4,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.4.py,rho,7,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.2,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.5.py,rho,7,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.0,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.6.py,rho,7,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.8,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.7.py,rho,7,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.6,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.8.py,rho,7,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.4,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_0.9.py,rho,7,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.2,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set07\rho_1.py,rho,7,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.0,80,35,91.999999,138.0,42.799999,1,1,1007,0
rho\set08\rho_0.2.py,rho,8,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.600001,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.3.py,rho,8,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400001,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.4.py,rho,8,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200001,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.5.py,rho,8,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000002,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.6.py,rho,8,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800002,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.7.py,rho,8,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.8.py,rho,8,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400003,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_0.9.py,rho,8,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200003,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set08\rho_1.py,rho,8,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000003,80,37,91.999995,138.000003,44.085712,1,1,1008,0
rho\set09\rho_0.2.py,rho,9,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.599999,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.3.py,rho,9,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.399999,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.4.py,rho,9,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.199998,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.5.py,rho,9,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,68.999998,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.6.py,rho,9,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.799997,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.7.py,rho,9,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599997,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.8.py,rho,9,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.399996,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_0.9.py,rho,9,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.199996,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set09\rho_1.py,rho,9,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,137.999995,80,29,91.999999,137.999995,42.799999,1,1,1009,0
rho\set10\rho_0.2.py,rho,10,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.600001,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.3.py,rho,10,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400002,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.4.py,rho,10,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200002,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.5.py,rho,10,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000003,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.6.py,rho,10,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800003,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.7.py,rho,10,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600004,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.8.py,rho,10,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400005,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_0.9.py,rho,10,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200005,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set10\rho_1.py,rho,10,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000006,80,25,92.0,138.000006,42.866667,1,1,1010,0
rho\set11\rho_0.2.py,rho,11,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.599999,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.3.py,rho,11,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.399998,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.4.py,rho,11,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.199997,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.5.py,rho,11,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,68.999997,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.6.py,rho,11,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.799996,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.7.py,rho,11,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.8.py,rho,11,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.399994,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_0.9.py,rho,11,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.199994,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set11\rho_1.py,rho,11,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,137.999993,80,23,91.999994,137.999993,42.799997,1,1,1011,0
rho\set12\rho_0.2.py,rho,12,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.600001,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.3.py,rho,12,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400002,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.4.py,rho,12,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200003,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.5.py,rho,12,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000003,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.6.py,rho,12,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800004,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.7.py,rho,12,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600005,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.8.py,rho,12,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400006,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_0.9.py,rho,12,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200006,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set12\rho_1.py,rho,12,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000007,80,24,91.999998,138.000007,42.799999,1,1,1012,0
rho\set13\rho_0.2.py,rho,13,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.6,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.3.py,rho,13,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.4,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.4.py,rho,13,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.2,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.5.py,rho,13,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.6.py,rho,13,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.7.py,rho,13,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.8.py,rho,13,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_0.9.py,rho,13,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set13\rho_1.py,rho,13,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000001,80,29,91.999998,138.000001,42.799999,1,1,1013,0
rho\set14\rho_0.2.py,rho,14,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.6,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.3.py,rho,14,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400001,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.4.py,rho,14,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200001,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.5.py,rho,14,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000001,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.6.py,rho,14,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800001,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.7.py,rho,14,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.8.py,rho,14,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_0.9.py,rho,14,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set14\rho_1.py,rho,14,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000002,80,22,92.000003,138.000002,42.866668,1,1,1014,0
rho\set15\rho_0.2.py,rho,15,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.600002,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.3.py,rho,15,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.400002,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.4.py,rho,15,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.200003,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.5.py,rho,15,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,69.000004,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.6.py,rho,15,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.800005,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.7.py,rho,15,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.600006,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.8.py,rho,15,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.400006,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_0.9.py,rho,15,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.200007,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set15\rho_1.py,rho,15,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,138.000008,80,21,92.000002,138.000008,44.000001,1,1,1015,0
rho\set16\rho_0.2.py,rho,16,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.6,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.3.py,rho,16,rho,0.3,2,8,5,0.5,0.5,0.3,0.6,1.0,0.5,41.399999,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.4.py,rho,16,rho,0.4,2,8,5,0.5,0.5,0.4,0.6,1.0,0.5,55.199999,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.5.py,rho,16,rho,0.5,2,8,5,0.5,0.5,0.5,0.6,1.0,0.5,68.999999,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.6.py,rho,16,rho,0.6,2,8,5,0.5,0.5,0.6,0.6,1.0,0.5,82.799999,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.7.py,rho,16,rho,0.7,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.8.py,rho,16,rho,0.8,2,8,5,0.5,0.5,0.8,0.6,1.0,0.5,110.399998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_0.9.py,rho,16,rho,0.9,2,8,5,0.5,0.5,0.9,0.6,1.0,0.5,124.199998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set16\rho_1.py,rho,16,rho,1,2,8,5,0.5,0.5,1.0,0.6,1.0,0.5,137.999998,80,34,91.999997,137.999998,46.01818,1,1,1016,0
rho\set17\rho_0.2.py,rho,17,rho,0.2,2,8,5,0.5,0.5,0.2,0.6,1.0,0.5,27.6,80,29,92.000003,137.999998,42.866668,1,1,1017,0
