file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,ilp_v2,optimal,1,53.145724,48.299137,1.100345,0.006128,0.0,,0.006128,0.006987,3,0,0
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,ilp_v3,optimal,1,53.145724,48.202959,1.102541,0.011442,0.0,,0.011442,0.011637,3,0,0
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,ilp_v4,optimal,1,53.556161,45.43759,1.178675,0.035922,0.0,,0.035922,0.037943,3,0,0
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,7.285219,48.284257,0.150882,0.000527,,,0.000527,0.000742,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,ilp_v2,optimal,1,54.907754,48.120775,1.141041,0.024095,3.6e-05,,0.024095,0.025428,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,ilp_v3,optimal,1,56.271351,47.64706,1.181004,0.009981,0.0,,0.009981,0.010418,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,ilp_v4,optimal,1,56.483065,48.270237,1.170143,0.084962,0.0,,0.084962,0.095608,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,7.79982,48.211926,0.161782,0.000634,,,0.000634,0.000736,3,0,0
n_tsk\set00\n_tsk_3.py,n_tsk,0,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,7,46.0,68.999997,22.042857,1,1,1000,0,ilp_v1,optimal,1,60.305435,48.270648,1.249319,0.210906,0.0,,0.210906,0.220905,3,0,0
n_tsk\set00\n_tsk_4.py,n_tsk,0,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300005,40,11,45.999999,69.000007,22.042857,1,1,1000,0,ilp_v1,optimal,1,31.005181,48.076698,0.644911,0.043821,0.0,,0.043821,0.050021,3,0,0
n_tsk\set00\n_tsk_5.py,n_tsk,0,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,ilp_v1,optimal,1,67.365432,48.25283,1.396093,0.050826,0.0,,0.050826,0.054897,3,0,0
n_tsk\set01\n_tsk_3.py,n_tsk,1,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,7,46.0,69.000002,21.433333,1,1,1001,0,ilp_v1,optimal,1,63.086839,48.266302,1.307058,0.024379,0.0,,0.024379,0.02661,3,0,0
n_tsk\set01\n_tsk_4.py,n_tsk,1,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,11,46.000002,68.999999,21.433334,1,1,1001,0,ilp_v1,optimal,1,59.355557,48.078971,1.234543,0.069765,0.0,,0.069765,0.089662,3,0,0
n_tsk\set01\n_tsk_5.py,n_tsk,1,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,ilp_v1,optimal,1,45.337307,48.245554,0.93972,3.803464,0.0,,3.803464,3.949241,3,0,0
n_tsk\set02\n_tsk_3.py,n_tsk,2,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300006,40,7,46.000003,69.000008,21.400002,1,1,1002,0,ilp_v1,optimal,1,40.816993,48.299054,0.845089,0.023812,0.0,,0.023812,0.024139,3,0,0
n_tsk\set02\n_tsk_4.py,n_tsk,2,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,46.0,68.999997,21.4,1,1,1002,0,ilp_v1,optimal,1,61.700875,48.200465,1.280089,0.188916,0.0,,0.188916,0.197445,3,0,0
n_tsk\set02\n_tsk_5.py,n_tsk,2,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,ilp_v1,optimal,1,69.490474,48.181047,1.442278,0.122805,0.0,,0.122805,0.134202,3,0,0
n_tsk\set03\n_tsk_3.py,n_tsk,3,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,7,45.999998,69.000001,21.433332,1,1,1003,0,ilp_v1,optimal,1,46.720904,46.484908,1.005077,0.034472,0.0,,0.034472,0.038315,3,0,0
n_tsk\set03\n_tsk_4.py,n_tsk,3,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,8,45.999999,68.999999,21.433333,1,1,1003,0,ilp_v1,optimal,1,46.461527,47.764025,0.972731,0.206243,0.0,,0.206243,0.227384,3,0,0
n_tsk\set03\n_tsk_5.py,n_tsk,3,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,ilp_v1,optimal,1,66.121629,48.27213,1.369768,0.067466,0.0,,0.067466,0.069881,3,0,0
n_tsk\set04\n_tsk_3.py,n_tsk,4,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,7,46.000002,69.000006,22.042858,1,1,1004,0,ilp_v1,optimal,1,35.844335,48.281674,0.7424,0.040991,0.0,,0.040991,0.04216,3,0,0
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,ilp_v1,optimal,1,53.556161,47.021814,1.138964,0.02242,0.0,,0.02242,0.024549,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,ilp_v1,optimal,1,56.900624,48.235125,1.179651,0.027703,0.0,,0.027703,0.028972,3,0,0
n_tsk\set00\n_tsk_3.py,n_tsk,0,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,7,46.0,68.999997,22.042857,1,1,1000,0,heuristic_v3,solved,1,45.087668,47.787536,0.943503,0.002041,,,0.002041,0.002561,3,0,0
n_tsk\set00\n_tsk_4.py,n_tsk,0,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300005,40,11,45.999999,69.000007,22.042857,1,1,1000,0,heuristic_v3,solved,1,22.866266,48.062392,0.475762,0.005392,,,0.005392,0.007377,3,0,0
n_tsk\set00\n_tsk_5.py,n_tsk,0,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300003,40,13,46.000002,69.000005,22.042858,1,1,1000,0,heuristic_v3,solved,1,60.294133,47.770172,1.262171,0.007563,,,0.007563,0.011204,3,0,0
n_tsk\set01\n_tsk_3.py,n_tsk,1,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,7,46.0,69.000002,21.433333,1,1,1001,0,heuristic_v3,solved,1,53.501487,48.209359,1.109774,0.002304,,,0.002304,0.003604,3,0,0
n_tsk\set01\n_tsk_4.py,n_tsk,1,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,11,46.000002,68.999999,21.433334,1,1,1001,0,heuristic_v3,solved,1,48.017916,47.158733,1.018219,0.003324,,,0.003324,0.004436,3,0,0
n_tsk\set01\n_tsk_5.py,n_tsk,1,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300007,40,13,46.000002,69.00001,21.433334,1,1,1001,0,heuristic_v3,solved,1,37.582906,47.285342,0.794811,0.004436,,,0.004436,0.004491,3,0,0
n_tsk\set02\n_tsk_3.py,n_tsk,2,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300006,40,7,46.000003,69.000008,21.400002,1,1,1002,0,heuristic_v3,solved,1,27.190403,47.155938,0.576606,0.002221,,,0.002221,0.002497,3,0,0
n_tsk\set02\n_tsk_4.py,n_tsk,2,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,46.0,68.999997,21.4,1,1,1002,0,heuristic_v3,solved,1,45.193199,45.095642,1.002163,0.004071,,,0.004071,0.021054,3,0,0
n_tsk\set02\n_tsk_5.py,n_tsk,2,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,11,46.000001,69.000001,21.400001,1,1,1002,0,heuristic_v3,solved,1,65.644495,48.017426,1.367097,0.003093,,,0.003093,0.004076,3,0,0
n_tsk\set03\n_tsk_3.py,n_tsk,3,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300001,40,7,45.999998,69.000001,21.433332,1,1,1003,0,heuristic_v3,solved,1,33.472764,48.204913,0.694385,0.002572,,,0.002572,0.002783,3,0,0
n_tsk\set03\n_tsk_4.py,n_tsk,3,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,8,45.999999,68.999999,21.433333,1,1,1003,0,heuristic_v3,solved,1,40.268897,44.895391,0.896949,0.002304,,,0.002304,0.003038,3,0,0
n_tsk\set03\n_tsk_5.py,n_tsk,3,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0,heuristic_v3,solved,1,64.658947,48.293011,1.338888,0.003389,,,0.003389,0.003625,3,0,0
n_tsk\set04\n_tsk_3.py,n_tsk,4,n_tsk,3,2,3,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300004,40,7,46.000002,69.000006,22.042858,1,1,1004,0,heuristic_v3,solved,1,29.158166,48.084734,0.606391,0.002275,,,0.002275,0.006429,3,0,0
n_tsk\set04\n_tsk_4.py,n_tsk,4,n_tsk,4,2,4,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,22.042858,1,1,1004,0,heuristic_v3,solved,1,44.89498,48.099888,0.93337,0.006482,,,0.006482,0.010432,3,0,0
n_tsk\set04\n_tsk_5.py,n_tsk,4,n_tsk,5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.000002,69.0,22.042858,1,1,1004,0,heuristic_v3,solved,1,50.189787,48.232085,1.040589,0.005046,,,0.005046,0.007079,3,0,0
