file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
tasks\LL\set07\n_tsk_6.py,tasks,LL,7,n_tsk,6,1.0,55.199999,2,6,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.199999,1,1007,0
tasks\LL\set07\n_tsk_8.py,tasks,LL,7,n_tsk,8,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,36,36.800005,55.200009,1,1007,0
tasks\LL\set07\n_tsk_10.py,tasks,LL,7,n_tsk,10,1.0,55.199982,2,10,8,0.2,0.5,0.4,0.2,80,43,36.799994,55.199982,1,1007,0
tasks\LL\set07\n_tsk_12.py,tasks,LL,7,n_tsk,12,1.0,55.199998,2,12,8,0.2,0.5,0.4,0.2,80,58,36.800006,55.199998,1,1007,0
tasks\LL\set08\n_tsk_4.py,tasks,LL,8,n_tsk,4,1.0,55.200005,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800006,55.200005,1,1008,0
tasks\LL\set08\n_tsk_6.py,tasks,LL,8,n_tsk,6,1.0,55.199987,2,6,8,0.2,0.5,0.4,0.2,80,27,36.799994,55.199987,1,1008,0
tasks\LL\set08\n_tsk_8.py,tasks,LL,8,n_tsk,8,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200013,1,1008,0
tasks\LL\set08\n_tsk_10.py,tasks,LL,8,n_tsk,10,1.0,55.200002,2,10,8,0.2,0.5,0.4,0.2,80,41,36.800006,55.200002,1,1008,0
tasks\LL\set08\n_tsk_12.py,tasks,LL,8,n_tsk,12,1.0,55.200001,2,12,8,0.2,0.5,0.4,0.2,80,46,36.799997,55.200001,1,1008,0
tasks\LL\set09\n_tsk_4.py,tasks,LL,9,n_tsk,4,1.0,55.199995,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799999,55.199995,1,1009,0
tasks\LL\set09\n_tsk_6.py,tasks,LL,9,n_tsk,6,1.0,55.200006,2,6,8,0.2,0.5,0.4,0.2,80,23,36.800002,55.200006,1,1009,0
tasks\LL\set09\n_tsk_8.py,tasks,LL,9,n_tsk,8,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200005,1,1009,0
tasks\LL\set09\n_tsk_10.py,tasks,LL,9,n_tsk,10,1.0,55.20002,2,10,8,0.2,0.5,0.4,0.2,80,45,36.800008,55.20002,1,1009,0
tasks\LL\set09\n_tsk_12.py,tasks,LL,9,n_tsk,12,1.0,55.199994,2,12,8,0.2,0.5,0.4,0.2,80,47,36.799994,55.199994,1,1009,0
tasks\LL\set10\n_tsk_4.py,tasks,LL,10,n_tsk,4,1.0,55.200003,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800003,55.200003,1,1010,0
tasks\LL\set10\n_tsk_6.py,tasks,LL,10,n_tsk,6,1.0,55.20001,2,6,8,0.2,0.5,0.4,0.2,80,23,36.800005,55.20001,1,1010,0
tasks\LL\set10\n_tsk_8.py,tasks,LL,10,n_tsk,8,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.200007,1,1010,0
tasks\LL\set10\n_tsk_10.py,tasks,LL,10,n_tsk,10,1.0,55.200014,2,10,8,0.2,0.5,0.4,0.2,80,27,36.800006,55.200014,1,1010,0
tasks\LL\set10\n_tsk_12.py,tasks,LL,10,n_tsk,12,1.0,55.200006,2,12,8,0.2,0.5,0.4,0.2,80,43,36.799995,55.200006,1,1010,0
tasks\LL\set11\n_tsk_4.py,tasks,LL,11,n_tsk,4,1.0,55.199999,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800002,55.199999,1,1011,0
tasks\LL\set11\n_tsk_6.py,tasks,LL,11,n_tsk,6,1.0,55.2,2,6,8,0.2,0.5,0.4,0.2,80,18,36.800003,55.2,1,1011,0
tasks\LL\set11\n_tsk_8.py,tasks,LL,11,n_tsk,8,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200017,1,1011,0
tasks\LL\set11\n_tsk_10.py,tasks,LL,11,n_tsk,10,1.0,55.199994,2,10,8,0.2,0.5,0.4,0.2,80,40,36.800001,55.199994,1,1011,0
tasks\LL\set11\n_tsk_12.py,tasks,LL,11,n_tsk,12,1.0,55.19999,2,12,8,0.2,0.5,0.4,0.2,80,42,36.799992,55.19999,1,1011,0
tasks\LL\set12\n_tsk_4.py,tasks,LL,12,n_tsk,4,1.0,55.199995,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800001,55.199995,1,1012,0
tasks\LL\set12\n_tsk_6.py,tasks,LL,12,n_tsk,6,1.0,55.199993,2,6,8,0.2,0.5,0.4,0.2,80,20,36.800006,55.199993,1,1012,0
tasks\LL\set12\n_tsk_8.py,tasks,LL,12,n_tsk,8,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199997,1,1012,0
tasks\LL\set12\n_tsk_10.py,tasks,LL,12,n_tsk,10,1.0,55.200001,2,10,8,0.2,0.5,0.4,0.2,80,35,36.800005,55.200001,1,1012,0
tasks\LL\set12\n_tsk_12.py,tasks,LL,12,n_tsk,12,1.0,55.200006,2,12,8,0.2,0.5,0.4,0.2,80,40,36.800001,55.200006,1,1012,0
tasks\LL\set13\n_tsk_4.py,tasks,LL,13,n_tsk,4,1.0,55.199991,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799994,55.199991,1,1013,0
tasks\LL\set13\n_tsk_6.py,tasks,LL,13,n_tsk,6,1.0,55.200001,2,6,8,0.2,0.5,0.4,0.2,80,27,36.799998,55.200001,1,1013,0
tasks\LL\set13\n_tsk_8.py,tasks,LL,13,n_tsk,8,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199997,1,1013,0
tasks\LL\set13\n_tsk_10.py,tasks,LL,13,n_tsk,10,1.0,55.199971,2,10,8,0.2,0.5,0.4,0.2,80,40,36.799986,55.199971,1,1013,0
tasks\LL\set13\n_tsk_12.py,tasks,LL,13,n_tsk,12,1.0,55.199991,2,12,8,0.2,0.5,0.4,0.2,80,50,36.800003,55.199991,1,1013,0
tasks\LL\set14\n_tsk_4.py,tasks,LL,14,n_tsk,4,1.0,55.199999,2,4,8,0.2,0.5,0.4,0.2,80,15,36.8,55.199999,1,1014,0
tasks\LL\set14\n_tsk_6.py,tasks,LL,14,n_tsk,6,1.0,55.199991,2,6,8,0.2,0.5,0.4,0.2,80,20,36.799997,55.199991,1,1014,0
tasks\LL\set14\n_tsk_8.py,tasks,LL,14,n_tsk,8,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199995,1,1014,0
tasks\LL\set14\n_tsk_10.py,tasks,LL,14,n_tsk,10,1.0,55.199992,2,10,8,0.2,0.5,0.4,0.2,80,41,36.800003,55.199992,1,1014,0
tasks\LL\set14\n_tsk_12.py,tasks,LL,14,n_tsk,12,1.0,55.199972,2,12,8,0.2,0.5,0.4,0.2,80,51,36.799997,55.199972,1,1014,0
tasks\LL\set15\n_tsk_4.py,tasks,LL,15,n_tsk,4,1.0,55.200009,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800001,55.200009,1,1015,0
tasks\LL\set15\n_tsk_6.py,tasks,LL,15,n_tsk,6,1.0,55.200007,2,6,8,0.2,0.5,0.4,0.2,80,18,36.800006,55.200007,1,1015,0
tasks\LL\set15\n_tsk_8.py,tasks,LL,15,n_tsk,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200003,1,1015,0
tasks\LL\set15\n_tsk_10.py,tasks,LL,15,n_tsk,10,1.0,55.199995,2,10,8,0.2,0.5,0.4,0.2,80,36,36.799994,55.199995,1,1015,0
tasks\LL\set15\n_tsk_12.py,tasks,LL,15,n_tsk,12,1.0,55.199997,2,12,8,0.2,0.5,0.4,0.2,80,44,36.799999,55.199997,1,1015,0
tasks\LL\set16\n_tsk_4.py,tasks,LL,16,n_tsk,4,1.0,55.199997,2,4,8,0.2,0.5,0.4,0.2,80,15,36.8,55.199997,1,1016,0
tasks\LL\set16\n_tsk_6.py,tasks,LL,16,n_tsk,6,1.0,55.200001,2,6,8,0.2,0.5,0.4,0.2,80,25,36.799999,55.200001,1,1016,0
tasks\LL\set16\n_tsk_8.py,tasks,LL,16,n_tsk,8,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.2,1,1016,0
tasks\LL\set16\n_tsk_10.py,tasks,LL,16,n_tsk,10,1.0,55.199997,2,10,8,0.2,0.5,0.4,0.2,80,34,36.800003,55.199997,1,1016,0
tasks\LL\set16\n_tsk_12.py,tasks,LL,16,n_tsk,12,1.0,55.199987,2,12,8,0.2,0.5,0.4,0.2,80,39,36.800002,55.199987,1,1016,0
tasks\LL\set17\n_tsk_4.py,tasks,LL,17,n_tsk,4,1.0,55.199999,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800002,55.199999,1,1017,0
tasks\LL\set17\n_tsk_6.py,tasks,LL,17,n_tsk,6,1.0,55.200003,2,6,8,0.2,0.5,0.4,0.2,80,19,36.800006,55.200003,1,1017,0
tasks\LL\set17\n_tsk_8.py,tasks,LL,17,n_tsk,8,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199992,1,1017,0
tasks\LL\set17\n_tsk_10.py,tasks,LL,17,n_tsk,10,1.0,55.199995,2,10,8,0.2,0.5,0.4,0.2,80,24,36.799998,55.199995,1,1017,0
tasks\LL\set17\n_tsk_12.py,tasks,LL,17,n_tsk,12,1.0,55.199993,2,12,8,0.2,0.5,0.4,0.2,80,39,36.800001,55.199993,1,1017,0
tasks\LL\set18\n_tsk_4.py,tasks,LL,18,n_tsk,4,1.0,55.200002,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799999,55.200002,1,1018,0
tasks\LL\set18\n_tsk_6.py,tasks,LL,18,n_tsk,6,1.0,55.200001,2,6,8,0.2,0.5,0.4,0.2,80,21,36.800003,55.200001,1,1018,0
tasks\LL\set18\n_tsk_8.py,tasks,LL,18,n_tsk,8,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199997,1,1018,0
tasks\LL\set18\n_tsk_10.py,tasks,LL,18,n_tsk,10,1.0,55.200003,2,10,8,0.2,0.5,0.4,0.2,80,37,36.799998,55.200003,1,1018,0
tasks\LL\set18\n_tsk_12.py,tasks,LL,18,n_tsk,12,1.0,55.200024,2,12,8,0.2,0.5,0.4,0.2,80,46,36.80001,55.200024,1,1018,0
tasks\LL\set19\n_tsk_4.py,tasks,LL,19,n_tsk,4,1.0,55.200007,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800001,55.200007,1,1019,0
tasks\LL\set19\n_tsk_6.py,tasks,LL,19,n_tsk,6,1.0,55.2,2,6,8,0.2,0.5,0.4,0.2,80,21,36.800005,55.2,1,1019,0
tasks\LL\set19\n_tsk_8.py,tasks,LL,19,n_tsk,8,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199991,1,1019,0
tasks\LL\set19\n_tsk_10.py,tasks,LL,19,n_tsk,10,1.0,55.199993,2,10,8,0.2,0.5,0.4,0.2,80,27,36.800001,55.199993,1,1019,0
tasks\LL\set19\n_tsk_12.py,tasks,LL,19,n_tsk,12,1.0,55.200012,2,12,8,0.2,0.5,0.4,0.2,80,45,36.800007,55.200012,1,1019,0
tasks\LL\set20\n_tsk_4.py,tasks,LL,20,n_tsk,4,1.0,55.200001,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800002,55.200001,1,1020,0
tasks\LL\set20\n_tsk_6.py,tasks,LL,20,n_tsk,6,1.0,55.2,2,6,8,0.2,0.5,0.4,0.2,80,19,36.800003,55.2,1,1020,0
tasks\LL\set20\n_tsk_8.py,tasks,LL,20,n_tsk,8,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200008,1,1020,0
tasks\LL\set20\n_tsk_10.py,tasks,LL,20,n_tsk,10,1.0,55.2,2,10,8,0.2,0.5,0.4,0.2,80,39,36.800003,55.2,1,1020,0
tasks\LL\set20\n_tsk_12.py,tasks,LL,20,n_tsk,12,1.0,55.199978,2,12,8,0.2,0.5,0.4,0.2,80,50,36.800006,55.199978,1,1020,0
tasks\LL\set21\n_tsk_4.py,tasks,LL,21,n_tsk,4,1.0,55.200007,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799998,55.200007,1,1021,0
tasks\LL\set21\n_tsk_6.py,tasks,LL,21,n_tsk,6,1.0,55.199997,2,6,8,0.2,0.5,0.4,0.2,80,17,36.8,55.199997,1,1021,0
tasks\LL\set21\n_tsk_8.py,tasks,LL,21,n_tsk,8,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200005,1,1021,0
tasks\LL\set21\n_tsk_10.py,tasks,LL,21,n_tsk,10,1.0,55.200016,2,10,8,0.2,0.5,0.4,0.2,80,40,36.800001,55.200016,1,1021,0
tasks\LL\set21\n_tsk_12.py,tasks,LL,21,n_tsk,12,1.0,55.200008,2,12,8,0.2,0.5,0.4,0.2,80,49,36.800006,55.200008,1,1021,0
tasks\LL\set22\n_tsk_4.py,tasks,LL,22,n_tsk,4,1.0,55.199998,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799995,55.199998,1,1022,0
tasks\LL\set22\n_tsk_6.py,tasks,LL,22,n_tsk,6,1.0,55.200002,2,6,8,0.2,0.5,0.4,0.2,80,25,36.799995,55.200002,1,1022,0
tasks\LL\set22\n_tsk_8.py,tasks,LL,22,n_tsk,8,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
tasks\LL\set22\n_tsk_10.py,tasks,LL,22,n_tsk,10,1.0,55.199998,2,10,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.199998,1,1022,0
tasks\LL\set22\n_tsk_12.py,tasks,LL,22,n_tsk,12,1.0,55.199992,2,12,8,0.2,0.5,0.4,0.2,80,42,36.799992,55.199992,1,1022,0
tasks\LL\set23\n_tsk_4.py,tasks,LL,23,n_tsk,4,1.0,55.199995,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799999,55.199995,1,1023,0
tasks\LL\set23\n_tsk_6.py,tasks,LL,23,n_tsk,6,1.0,55.200001,2,6,8,0.2,0.5,0.4,0.2,80,18,36.800001,55.200001,1,1023,0
tasks\LL\set23\n_tsk_8.py,tasks,LL,23,n_tsk,8,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199992,1,1023,0
tasks\LL\set23\n_tsk_10.py,tasks,LL,23,n_tsk,10,1.0,55.20001,2,10,8,0.2,0.5,0.4,0.2,80,37,36.799992,55.20001,1,1023,0
tasks\LL\set23\n_tsk_12.py,tasks,LL,23,n_tsk,12,1.0,55.199988,2,12,8,0.2,0.5,0.4,0.2,80,48,36.8,55.199988,1,1023,0
tasks\LL\set24\n_tsk_4.py,tasks,LL,24,n_tsk,4,1.0,55.199979,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799995,55.199979,1,1024,0
tasks\LL\set24\n_tsk_6.py,tasks,LL,24,n_tsk,6,1.0,55.20002,2,6,8,0.2,0.5,0.4,0.2,80,24,36.800002,55.20002,1,1024,0
tasks\LL\set24\n_tsk_8.py,tasks,LL,24,n_tsk,8,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199994,1,1024,0
tasks\LL\set24\n_tsk_10.py,tasks,LL,24,n_tsk,10,1.0,55.200002,2,10,8,0.2,0.5,0.4,0.2,80,39,36.799997,55.200002,1,1024,0
tasks\LL\set24\n_tsk_12.py,tasks,LL,24,n_tsk,12,1.0,55.200005,2,12,8,0.2,0.5,0.4,0.2,80,43,36.799998,55.200005,1,1024,0
tasks\LL\set25\n_tsk_4.py,tasks,LL,25,n_tsk,4,1.0,55.199988,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799995,55.199988,1,1025,0
tasks\LL\set25\n_tsk_6.py,tasks,LL,25,n_tsk,6,1.0,55.199992,2,6,8,0.2,0.5,0.4,0.2,80,18,36.799999,55.199992,1,1025,0
tasks\LL\set25\n_tsk_8.py,tasks,LL,25,n_tsk,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
tasks\LL\set25\n_tsk_10.py,tasks,LL,25,n_tsk,10,1.0,55.199984,2,10,8,0.2,0.5,0.4,0.2,80,41,36.799993,55.199984,1,1025,0
tasks\LL\set25\n_tsk_12.py,tasks,LL,25,n_tsk,12,1.0,55.2,2,12,8,0.2,0.5,0.4,0.2,80,57,36.800005,55.2,1,1025,0
tasks\LL\set26\n_tsk_4.py,tasks,LL,26,n_tsk,4,1.0,55.200007,2,4,8,0.2,0.5,0.4,0.2,80,15,36.800003,55.200007,1,1026,0
tasks\LL\set26\n_tsk_6.py,tasks,LL,26,n_tsk,6,1.0,55.200006,2,6,8,0.2,0.5,0.4,0.2,80,17,36.800005,55.200006,1,1026,0
tasks\LL\set26\n_tsk_8.py,tasks,LL,26,n_tsk,8,1.0,55.199976,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199976,1,1026,0
tasks\LL\set26\n_tsk_10.py,tasks,LL,26,n_tsk,10,1.0,55.200016,2,10,8,0.2,0.5,0.4,0.2,80,40,36.8,55.200016,1,1026,0
tasks\LL\set26\n_tsk_12.py,tasks,LL,26,n_tsk,12,1.0,55.199994,2,12,8,0.2,0.5,0.4,0.2,80,44,36.8,55.199994,1,1026,0
tasks\LL\set27\n_tsk_4.py,tasks,LL,27,n_tsk,4,1.0,55.199985,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799999,55.199985,1,1027,0
tasks\LL\set27\n_tsk_6.py,tasks,LL,27,n_tsk,6,1.0,55.199992,2,6,8,0.2,0.5,0.4,0.2,80,20,36.79999,55.199992,1,1027,0
tasks\LL\set27\n_tsk_8.py,tasks,LL,27,n_tsk,8,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199987,1,1027,0
tasks\LL\set27\n_tsk_10.py,tasks,LL,27,n_tsk,10,1.0,55.199988,2,10,8,0.2,0.5,0.4,0.2,80,38,36.799997,55.199988,1,1027,0
tasks\LL\set27\n_tsk_12.py,tasks,LL,27,n_tsk,12,1.0,55.200007,2,12,8,0.2,0.5,0.4,0.2,80,47,36.800003,55.200007,1,1027,0
tasks\LL\set28\n_tsk_4.py,tasks,LL,28,n_tsk,4,1.0,55.199995,2,4,8,0.2,0.5,0.4,0.2,80,15,36.799995,55.199995,1,1028,0
tasks\LL\set28\n_tsk_6.py,tasks,LL,28,n_tsk,6,1.0,55.200001,2,6,8,0.2,0.5,0.4,0.2,80,18,36.799999,55.200001,1,1028,0
tasks\LL\set28\n_tsk_8.py,tasks,LL,28,n_tsk,8,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
tasks\LL\set28\n_tsk_10.py,tasks,LL,28,n_tsk,10,1.0,55.200002,2,10,8,0.2,0.5,0.4,0.2,80,59,36.800003,55.200002,1,1028,0
tasks\LL\set28\n_tsk_12.py,tasks,LL,28,n_tsk,12,1.0,55.200009,2,12,8,0.2,0.5,0.4,0.2,80,65,36.799997,55.200009,1,1028,0
tasks\LL\set29\n_tsk_4.py,tasks,LL,29,n_tsk,4,1.0,55.200006,2,4,8,0.2,0.5,0.4,0.2,80,15,36.8,55.200006,1,1029,0
tasks\LL\set29\n_tsk_6.py,tasks,LL,29,n_tsk,6,1.0,55.200008,2,6,8,0.2,0.5,0.4,0.2,80,18,36.799998,55.200008,1,1029,0
tasks\LL\set29\n_tsk_8.py,tasks,LL,29,n_tsk,8,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200006,1,1029,0
tasks\LL\set29\n_tsk_10.py,tasks,LL,29,n_tsk,10,1.0,55.199997,2,10,8,0.2,0.5,0.4,0.2,80,32,36.799998,55.199997,1,1029,0
tasks\LL\set29\n_tsk_12.py,tasks,LL,29,n_tsk,12,1.0,55.199999,2,12,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199999,1,1029,0
tasks\LL\set30\n_tsk_4.py,tasks,LL,30,n_tsk,4,1.0,55.200003,2,4,8,0.2,0.5,0.4,0.2,80,15,36.8,55.200003,1,1030,0
tasks\LL\set30\n_tsk_6.py,tasks,LL,30,n_tsk,6,1.0,55.199985,2,6,8,0.2,0.5,0.4,0.2,80,17,36.799997,55.199985,1,1030,0
tasks\LL\set30\n_tsk_8.py,tasks,LL,30,n_tsk,8,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.199998,1,1030,0
tasks\LL\set30\n_tsk_10.py,tasks,LL,30,n_tsk,10,1.0,55.199982,2,10,8,0.2,0.5,0.4,0.2,80,44,36.799991,55.199982,1,1030,0
tasks\LL\set30\n_tsk_12.py,tasks,LL,30,n_tsk,12,1.0,55.199978,2,12,8,0.2,0.5,0.4,0.2,80,51,36.799991,55.199978,1,1030,0
