file,sweep,regime,set,factor,value,rho,B,n_prc,n_tsk,n_frq,util_per_core,opt_ratio,u_mand_abs,u_opt_abs,H,J,e_mand_fmax,e_full_fmax,feasible,seed,redraws
segments\LL\set08\n_seg_8.py,segments,LL,8,n_seg,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,37,36.8,55.200003,1,1008,0
segments\LL\set09\n_seg_2.py,segments,LL,9,n_seg,2,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200007,1,1009,0
segments\LL\set09\n_seg_3.py,segments,LL,9,n_seg,3,1.0,55.200021,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200021,1,1009,0
segments\LL\set09\n_seg_4.py,segments,LL,9,n_seg,4,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200002,1,1009,0
segments\LL\set09\n_seg_6.py,segments,LL,9,n_seg,6,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200007,1,1009,0
segments\LL\set09\n_seg_8.py,segments,LL,9,n_seg,8,1.0,55.200023,2,8,8,0.2,0.5,0.4,0.2,80,33,36.800002,55.200023,1,1009,0
segments\LL\set10\n_seg_2.py,segments,LL,10,n_seg,2,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.199998,1,1010,0
segments\LL\set10\n_seg_3.py,segments,LL,10,n_seg,3,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.2,1,1010,0
segments\LL\set10\n_seg_4.py,segments,LL,10,n_seg,4,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.2,1,1010,0
segments\LL\set10\n_seg_6.py,segments,LL,10,n_seg,6,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.200012,1,1010,0
segments\LL\set10\n_seg_8.py,segments,LL,10,n_seg,8,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,31,36.8,55.199986,1,1010,0
segments\LL\set11\n_seg_2.py,segments,LL,11,n_seg,2,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200007,1,1011,0
segments\LL\set11\n_seg_3.py,segments,LL,11,n_seg,3,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.199999,1,1011,0
segments\LL\set11\n_seg_4.py,segments,LL,11,n_seg,4,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.200007,1,1011,0
segments\LL\set11\n_seg_6.py,segments,LL,11,n_seg,6,1.0,55.199984,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.199984,1,1011,0
segments\LL\set11\n_seg_8.py,segments,LL,11,n_seg,8,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800005,55.20001,1,1011,0
segments\LL\set12\n_seg_2.py,segments,LL,12,n_seg,2,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199995,1,1012,0
segments\LL\set12\n_seg_3.py,segments,LL,12,n_seg,3,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199993,1,1012,0
segments\LL\set12\n_seg_4.py,segments,LL,12,n_seg,4,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.2,1,1012,0
segments\LL\set12\n_seg_6.py,segments,LL,12,n_seg,6,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.199991,1,1012,0
segments\LL\set12\n_seg_8.py,segments,LL,12,n_seg,8,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,25,36.799998,55.200006,1,1012,0
segments\LL\set13\n_seg_2.py,segments,LL,13,n_seg,2,1.0,55.199987,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199987,1,1013,0
segments\LL\set13\n_seg_3.py,segments,LL,13,n_seg,3,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199993,1,1013,0
segments\LL\set13\n_seg_4.py,segments,LL,13,n_seg,4,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199998,1,1013,0
segments\LL\set13\n_seg_6.py,segments,LL,13,n_seg,6,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.2,1,1013,0
segments\LL\set13\n_seg_8.py,segments,LL,13,n_seg,8,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,33,36.799988,55.199993,1,1013,0
segments\LL\set14\n_seg_2.py,segments,LL,14,n_seg,2,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199997,1,1014,0
segments\LL\set14\n_seg_3.py,segments,LL,14,n_seg,3,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199992,1,1014,0
segments\LL\set14\n_seg_4.py,segments,LL,14,n_seg,4,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.200006,1,1014,0
segments\LL\set14\n_seg_6.py,segments,LL,14,n_seg,6,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.200007,1,1014,0
segments\LL\set14\n_seg_8.py,segments,LL,14,n_seg,8,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,20,36.8,55.199991,1,1014,0
segments\LL\set15\n_seg_2.py,segments,LL,15,n_seg,2,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200002,1,1015,0
segments\LL\set15\n_seg_3.py,segments,LL,15,n_seg,3,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200001,1,1015,0
segments\LL\set15\n_seg_4.py,segments,LL,15,n_seg,4,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.200017,1,1015,0
segments\LL\set15\n_seg_6.py,segments,LL,15,n_seg,6,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.199999,1,1015,0
segments\LL\set15\n_seg_8.py,segments,LL,15,n_seg,8,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800002,55.2,1,1015,0
segments\LL\set16\n_seg_2.py,segments,LL,16,n_seg,2,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.199994,1,1016,0
segments\LL\set16\n_seg_3.py,segments,LL,16,n_seg,3,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.199994,1,1016,0
segments\LL\set16\n_seg_4.py,segments,LL,16,n_seg,4,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.200009,1,1016,0
segments\LL\set16\n_seg_6.py,segments,LL,16,n_seg,6,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.199999,1,1016,0
segments\LL\set16\n_seg_8.py,segments,LL,16,n_seg,8,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,26,36.8,55.200008,1,1016,0
segments\LL\set17\n_seg_2.py,segments,LL,17,n_seg,2,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.20001,1,1017,0
segments\LL\set17\n_seg_3.py,segments,LL,17,n_seg,3,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.200007,1,1017,0
segments\LL\set17\n_seg_4.py,segments,LL,17,n_seg,4,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.200013,1,1017,0
segments\LL\set17\n_seg_6.py,segments,LL,17,n_seg,6,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.199994,1,1017,0
segments\LL\set17\n_seg_8.py,segments,LL,17,n_seg,8,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,27,36.800005,55.200016,1,1017,0
segments\LL\set18\n_seg_2.py,segments,LL,18,n_seg,2,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.2,1,1018,0
segments\LL\set18\n_seg_3.py,segments,LL,18,n_seg,3,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.199993,1,1018,0
segments\LL\set18\n_seg_4.py,segments,LL,18,n_seg,4,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.200013,1,1018,0
segments\LL\set18\n_seg_6.py,segments,LL,18,n_seg,6,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.200003,1,1018,0
segments\LL\set18\n_seg_8.py,segments,LL,18,n_seg,8,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,32,36.799999,55.200008,1,1018,0
segments\LL\set19\n_seg_2.py,segments,LL,19,n_seg,2,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.200002,1,1019,0
segments\LL\set19\n_seg_3.py,segments,LL,19,n_seg,3,1.0,55.2,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.2,1,1019,0
segments\LL\set19\n_seg_4.py,segments,LL,19,n_seg,4,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199998,1,1019,0
segments\LL\set19\n_seg_6.py,segments,LL,19,n_seg,6,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.200005,1,1019,0
segments\LL\set19\n_seg_8.py,segments,LL,19,n_seg,8,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799997,55.199993,1,1019,0
segments\LL\set20\n_seg_2.py,segments,LL,20,n_seg,2,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199999,1,1020,0
segments\LL\set20\n_seg_3.py,segments,LL,20,n_seg,3,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199992,1,1020,0
segments\LL\set20\n_seg_4.py,segments,LL,20,n_seg,4,1.0,55.200011,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200011,1,1020,0
segments\LL\set20\n_seg_6.py,segments,LL,20,n_seg,6,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199997,1,1020,0
segments\LL\set20\n_seg_8.py,segments,LL,20,n_seg,8,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199998,1,1020,0
segments\LL\set21\n_seg_2.py,segments,LL,21,n_seg,2,1.0,55.199995,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.199995,1,1021,0
segments\LL\set21\n_seg_3.py,segments,LL,21,n_seg,3,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.199986,1,1021,0
segments\LL\set21\n_seg_4.py,segments,LL,21,n_seg,4,1.0,55.200022,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200022,1,1021,0
segments\LL\set21\n_seg_6.py,segments,LL,21,n_seg,6,1.0,55.200014,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.200014,1,1021,0
segments\LL\set21\n_seg_8.py,segments,LL,21,n_seg,8,1.0,55.199972,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799997,55.199972,1,1021,0
segments\LL\set22\n_seg_2.py,segments,LL,22,n_seg,2,1.0,55.200008,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200008,1,1022,0
segments\LL\set22\n_seg_3.py,segments,LL,22,n_seg,3,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200009,1,1022,0
segments\LL\set22\n_seg_4.py,segments,LL,22,n_seg,4,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200016,1,1022,0
segments\LL\set22\n_seg_6.py,segments,LL,22,n_seg,6,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.200013,1,1022,0
segments\LL\set22\n_seg_8.py,segments,LL,22,n_seg,8,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800006,55.199994,1,1022,0
segments\LL\set23\n_seg_2.py,segments,LL,23,n_seg,2,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199991,1,1023,0
segments\LL\set23\n_seg_3.py,segments,LL,23,n_seg,3,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.200006,1,1023,0
segments\LL\set23\n_seg_4.py,segments,LL,23,n_seg,4,1.0,55.199986,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199986,1,1023,0
segments\LL\set23\n_seg_6.py,segments,LL,23,n_seg,6,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.199997,1,1023,0
segments\LL\set23\n_seg_8.py,segments,LL,23,n_seg,8,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,21,36.799994,55.200006,1,1023,0
segments\LL\set24\n_seg_2.py,segments,LL,24,n_seg,2,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.200007,1,1024,0
segments\LL\set24\n_seg_3.py,segments,LL,24,n_seg,3,1.0,55.200016,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.200016,1,1024,0
segments\LL\set24\n_seg_4.py,segments,LL,24,n_seg,4,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.200009,1,1024,0
segments\LL\set24\n_seg_6.py,segments,LL,24,n_seg,6,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199991,1,1024,0
segments\LL\set24\n_seg_8.py,segments,LL,24,n_seg,8,1.0,55.199991,2,8,8,0.2,0.5,0.4,0.2,80,30,36.800003,55.199991,1,1024,0
segments\LL\set25\n_seg_2.py,segments,LL,25,n_seg,2,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200006,1,1025,0
segments\LL\set25\n_seg_3.py,segments,LL,25,n_seg,3,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200007,1,1025,0
segments\LL\set25\n_seg_4.py,segments,LL,25,n_seg,4,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.19999,1,1025,0
segments\LL\set25\n_seg_6.py,segments,LL,25,n_seg,6,1.0,55.199985,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.199985,1,1025,0
segments\LL\set25\n_seg_8.py,segments,LL,25,n_seg,8,1.0,55.200003,2,8,8,0.2,0.5,0.4,0.2,80,31,36.799999,55.200003,1,1025,0
segments\LL\set26\n_seg_2.py,segments,LL,26,n_seg,2,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199993,1,1026,0
segments\LL\set26\n_seg_3.py,segments,LL,26,n_seg,3,1.0,55.199997,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199997,1,1026,0
segments\LL\set26\n_seg_4.py,segments,LL,26,n_seg,4,1.0,55.199993,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199993,1,1026,0
segments\LL\set26\n_seg_6.py,segments,LL,26,n_seg,6,1.0,55.199982,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.199982,1,1026,0
segments\LL\set26\n_seg_8.py,segments,LL,26,n_seg,8,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,34,36.799999,55.19999,1,1026,0
segments\LL\set27\n_seg_2.py,segments,LL,27,n_seg,2,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199994,1,1027,0
segments\LL\set27\n_seg_3.py,segments,LL,27,n_seg,3,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199998,1,1027,0
segments\LL\set27\n_seg_4.py,segments,LL,27,n_seg,4,1.0,55.199978,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199978,1,1027,0
segments\LL\set27\n_seg_6.py,segments,LL,27,n_seg,6,1.0,55.199992,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.199992,1,1027,0
segments\LL\set27\n_seg_8.py,segments,LL,27,n_seg,8,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,34,36.8,55.200006,1,1027,0
segments\LL\set28\n_seg_2.py,segments,LL,28,n_seg,2,1.0,55.199998,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.199998,1,1028,0
segments\LL\set28\n_seg_3.py,segments,LL,28,n_seg,3,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200002,1,1028,0
segments\LL\set28\n_seg_4.py,segments,LL,28,n_seg,4,1.0,55.200012,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200012,1,1028,0
segments\LL\set28\n_seg_6.py,segments,LL,28,n_seg,6,1.0,55.200029,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.200029,1,1028,0
segments\LL\set28\n_seg_8.py,segments,LL,28,n_seg,8,1.0,55.199983,2,8,8,0.2,0.5,0.4,0.2,80,43,36.800003,55.199983,1,1028,0
segments\LL\set29\n_seg_2.py,segments,LL,29,n_seg,2,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199994,1,1029,0
segments\LL\set29\n_seg_3.py,segments,LL,29,n_seg,3,1.0,55.199994,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.199994,1,1029,0
segments\LL\set29\n_seg_4.py,segments,LL,29,n_seg,4,1.0,55.200007,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200007,1,1029,0
segments\LL\set29\n_seg_6.py,segments,LL,29,n_seg,6,1.0,55.200009,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200009,1,1029,0
segments\LL\set29\n_seg_8.py,segments,LL,29,n_seg,8,1.0,55.200013,2,8,8,0.2,0.5,0.4,0.2,80,28,36.8,55.200013,1,1029,0
segments\LL\set30\n_seg_2.py,segments,LL,30,n_seg,2,1.0,55.20001,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.20001,1,1030,0
segments\LL\set30\n_seg_3.py,segments,LL,30,n_seg,3,1.0,55.200006,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200006,1,1030,0
segments\LL\set30\n_seg_4.py,segments,LL,30,n_seg,4,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200002,1,1030,0
segments\LL\set30\n_seg_6.py,segments,LL,30,n_seg,6,1.0,55.200005,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200005,1,1030,0
segments\LL\set30\n_seg_8.py,segments,LL,30,n_seg,8,1.0,55.200017,2,8,8,0.2,0.5,0.4,0.2,80,29,36.799999,55.200017,1,1030,0
segments\LL\set31\n_seg_2.py,segments,LL,31,n_seg,2,1.0,55.200002,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.200002,1,1031,0
segments\LL\set31\n_seg_3.py,segments,LL,31,n_seg,3,1.0,55.200014,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.200014,1,1031,0
segments\LL\set31\n_seg_4.py,segments,LL,31,n_seg,4,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.199999,1,1031,0
segments\LL\set31\n_seg_6.py,segments,LL,31,n_seg,6,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.200001,1,1031,0
segments\LL\set31\n_seg_8.py,segments,LL,31,n_seg,8,1.0,55.20002,2,8,8,0.2,0.5,0.4,0.2,80,21,36.800001,55.20002,1,1031,0
segments\LL\set32\n_seg_2.py,segments,LL,32,n_seg,2,1.0,55.199999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.199999,1,1032,0
segments\LL\set32\n_seg_3.py,segments,LL,32,n_seg,3,1.0,55.200001,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.200001,1,1032,0
segments\LL\set32\n_seg_4.py,segments,LL,32,n_seg,4,1.0,55.19999,2,8,8,0.2,0.5,0.4,0.2,80,31,36.800001,55.19999,1,1032,0
