file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079999,40,13,46.000002,64.399999,21.433334,1,1,1001,0
u_opt_factor\set01\u_opt_factor_0.5.py,u_opt_factor,1,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,21.433334,1,1,1001,0
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,13,46.000002,73.599997,21.433334,1,1,1001,0
u_opt_factor\set01\u_opt_factor_0.7.py,u_opt_factor,1,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200003,21.433334,1,1,1001,0
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.959999,40,13,46.000002,82.799999,21.433334,1,1,1001,0
u_opt_factor\set01\u_opt_factor_0.9.py,u_opt_factor,1,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180001,40,13,46.000002,87.400001,21.433334,1,1,1001,0
u_opt_factor\set02\u_opt_factor_0.1.py,u_opt_factor,2,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.420002,40,11,46.000001,50.600003,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.2.py,u_opt_factor,2,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639998,40,11,46.000001,55.199998,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.3.py,u_opt_factor,2,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860002,40,11,46.000001,59.800003,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.4.py,u_opt_factor,2,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080001,40,11,46.000001,64.400001,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.5.py,u_opt_factor,2,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.6.py,u_opt_factor,2,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,11,46.000001,73.599998,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.7.py,u_opt_factor,2,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740001,40,11,46.000001,78.200001,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.8.py,u_opt_factor,2,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.96,40,11,46.000001,82.8,21.400001,1,1,1002,0
u_opt_factor\set02\u_opt_factor_0.9.py,u_opt_factor,2,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,11,46.000001,87.400002,21.400001,1,1,1002,0
u_opt_factor\set03\u_opt_factor_0.1.py,u_opt_factor,3,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.42,40,10,46.0,50.6,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.2.py,u_opt_factor,3,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639999,40,10,46.0,55.199999,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.3.py,u_opt_factor,3,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859999,40,10,46.0,59.799999,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.4.py,u_opt_factor,3,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,10,46.0,64.4,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.5.py,u_opt_factor,3,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.6.py,u_opt_factor,3,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,10,46.0,73.600002,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.7.py,u_opt_factor,3,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,10,46.0,78.200003,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.8.py,u_opt_factor,3,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.96,40,10,46.0,82.8,21.433333,1,1,1003,0
u_opt_factor\set03\u_opt_factor_0.9.py,u_opt_factor,3,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180001,40,10,46.0,87.400001,21.433333,1,1,1003,0
u_opt_factor\set04\u_opt_factor_0.1.py,u_opt_factor,4,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.420001,40,13,46.000002,50.600001,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.2.py,u_opt_factor,4,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640002,40,13,46.000002,55.200003,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.3.py,u_opt_factor,4,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860002,40,13,46.000002,59.800002,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.4.py,u_opt_factor,4,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080005,40,13,46.000002,64.400007,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.5.py,u_opt_factor,4,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.6.py,u_opt_factor,4,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,13,46.000002,73.600003,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.7.py,u_opt_factor,4,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200002,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.8.py,u_opt_factor,4,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960003,40,13,46.000002,82.800005,22.042858,1,1,1004,0
u_opt_factor\set04\u_opt_factor_0.9.py,u_opt_factor,4,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,13,46.000002,87.400003,22.042858,1,1,1004,0
u_opt_factor\set05\u_opt_factor_0.1.py,u_opt_factor,5,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419998,40,10,46.0,50.599997,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.2.py,u_opt_factor,5,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639999,40,10,46.0,55.199999,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.3.py,u_opt_factor,5,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860002,40,10,46.0,59.800002,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.4.py,u_opt_factor,5,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080002,40,10,46.0,64.400002,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.5.py,u_opt_factor,5,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.0,68.999999,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.6.py,u_opt_factor,5,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,10,46.0,73.599999,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.7.py,u_opt_factor,5,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.739998,40,10,46.0,78.199998,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.8.py,u_opt_factor,5,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960001,40,10,46.0,82.800001,24.4,1,1,1005,0
u_opt_factor\set05\u_opt_factor_0.9.py,u_opt_factor,5,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.18,40,10,46.0,87.4,24.4,1,1,1005,0
u_opt_factor\set06\u_opt_factor_0.1.py,u_opt_factor,6,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.420003,40,10,46.000002,50.600005,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.2.py,u_opt_factor,6,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640002,40,10,46.000002,55.200002,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.3.py,u_opt_factor,6,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860003,40,10,46.000002,59.800005,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.4.py,u_opt_factor,6,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,10,46.000002,64.4,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.5.py,u_opt_factor,6,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,10,46.000002,69.000002,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.6.py,u_opt_factor,6,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,10,46.000002,73.600002,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.7.py,u_opt_factor,6,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740004,40,10,46.000002,78.200006,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.8.py,u_opt_factor,6,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,10,46.000002,82.800003,21.433334,1,1,1006,0
u_opt_factor\set06\u_opt_factor_0.9.py,u_opt_factor,6,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180001,40,10,46.000002,87.400001,21.433334,1,1,1006,0
u_opt_factor\set07\u_opt_factor_0.1.py,u_opt_factor,7,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.42,40,9,45.999999,50.6,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.2.py,u_opt_factor,7,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.64,40,9,45.999999,55.2,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.3.py,u_opt_factor,7,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859998,40,9,45.999999,59.799997,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.4.py,u_opt_factor,7,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079998,40,9,45.999999,64.399998,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.5.py,u_opt_factor,7,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,9,45.999999,68.999997,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.6.py,u_opt_factor,7,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,9,45.999999,73.599999,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.7.py,u_opt_factor,7,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740001,40,9,45.999999,78.200001,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.8.py,u_opt_factor,7,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.959998,40,9,45.999999,82.799998,21.399999,1,1,1007,0
u_opt_factor\set07\u_opt_factor_0.9.py,u_opt_factor,7,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.179998,40,9,45.999999,87.399997,21.399999,1,1,1007,0
u_opt_factor\set08\u_opt_factor_0.1.py,u_opt_factor,8,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.420002,40,9,46.000002,50.600002,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.2.py,u_opt_factor,8,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.64,40,9,46.000002,55.2,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.3.py,u_opt_factor,8,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860002,40,9,46.000002,59.800002,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.4.py,u_opt_factor,8,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080002,40,9,46.000002,64.400003,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.5.py,u_opt_factor,8,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,9,46.000002,69.0,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.6.py,u_opt_factor,8,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,9,46.000002,73.600002,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.7.py,u_opt_factor,8,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,9,46.000002,78.200002,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.8.py,u_opt_factor,8,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960001,40,9,46.000002,82.800001,22.042858,1,1,1008,0
u_opt_factor\set08\u_opt_factor_0.9.py,u_opt_factor,8,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,9,46.000002,87.400002,22.042858,1,1,1008,0
u_opt_factor\set09\u_opt_factor_0.1.py,u_opt_factor,9,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419997,40,12,45.999999,50.599995,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.2.py,u_opt_factor,9,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640002,40,12,45.999999,55.200002,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.3.py,u_opt_factor,9,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859998,40,12,45.999999,59.799997,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.4.py,u_opt_factor,9,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,12,45.999999,64.4,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.5.py,u_opt_factor,9,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,12,45.999999,68.999995,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.6.py,u_opt_factor,9,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,12,45.999999,73.599997,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.7.py,u_opt_factor,9,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.739997,40,12,45.999999,78.199995,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.8.py,u_opt_factor,9,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.959998,40,12,45.999999,82.799997,21.399999,1,1,1009,0
u_opt_factor\set09\u_opt_factor_0.9.py,u_opt_factor,9,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.179998,40,12,45.999999,87.399998,21.399999,1,1,1009,0
u_opt_factor\set10\u_opt_factor_0.1.py,u_opt_factor,10,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.42,40,11,45.999998,50.6,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.2.py,u_opt_factor,10,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639994,40,11,45.999998,55.199991,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.3.py,u_opt_factor,10,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859998,40,11,45.999998,59.799998,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.4.py,u_opt_factor,10,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079997,40,11,45.999998,64.399995,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.5.py,u_opt_factor,10,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299997,40,11,45.999998,68.999995,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.6.py,u_opt_factor,10,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,11,45.999998,73.599997,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.7.py,u_opt_factor,10,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,11,45.999998,78.200003,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.8.py,u_opt_factor,10,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.959999,40,11,45.999998,82.799999,21.433332,1,1,1010,0
u_opt_factor\set10\u_opt_factor_0.9.py,u_opt_factor,10,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.179996,40,11,45.999998,87.399994,21.433332,1,1,1010,0
u_opt_factor\set11\u_opt_factor_0.1.py,u_opt_factor,11,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419998,40,10,46.000001,50.599998,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.2.py,u_opt_factor,11,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640002,40,10,46.000001,55.200003,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.3.py,u_opt_factor,11,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859998,40,10,46.000001,59.799998,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.4.py,u_opt_factor,11,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,10,46.000001,64.4,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.5.py,u_opt_factor,11,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299999,40,10,46.000001,68.999999,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.6.py,u_opt_factor,11,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520003,40,10,46.000001,73.600005,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.7.py,u_opt_factor,11,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.739999,40,10,46.000001,78.199999,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.8.py,u_opt_factor,11,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960001,40,10,46.000001,82.800001,21.400001,1,1,1011,0
u_opt_factor\set11\u_opt_factor_0.9.py,u_opt_factor,11,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.179999,40,10,46.000001,87.399999,21.400001,1,1,1011,0
u_opt_factor\set12\u_opt_factor_0.1.py,u_opt_factor,12,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419999,40,11,46.000001,50.599999,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.2.py,u_opt_factor,12,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639999,40,11,46.000001,55.199999,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.3.py,u_opt_factor,12,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.860006,40,11,46.000001,59.800008,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.4.py,u_opt_factor,12,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080002,40,11,46.000001,64.400002,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.5.py,u_opt_factor,12,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,11,46.000001,69.000002,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.6.py,u_opt_factor,12,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.52,40,11,46.000001,73.6,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.7.py,u_opt_factor,12,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.739998,40,11,46.000001,78.199998,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.8.py,u_opt_factor,12,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,11,46.000001,82.800002,21.400001,1,1,1012,0
u_opt_factor\set12\u_opt_factor_0.9.py,u_opt_factor,12,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180003,40,11,46.000001,87.400005,21.400001,1,1,1012,0
u_opt_factor\set13\u_opt_factor_0.1.py,u_opt_factor,13,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419997,40,13,46.0,50.599995,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.2.py,u_opt_factor,13,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639996,40,13,46.0,55.199994,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.3.py,u_opt_factor,13,u_opt_factor,0.3,2,5,5,0.5,0.3,0.7,0.6,1.0,0.3,41.859999,40,13,46.0,59.799999,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.4.py,u_opt_factor,13,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,13,46.0,64.4,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.5.py,u_opt_factor,13,u_opt_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.3,40,13,46.0,69.0,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.6.py,u_opt_factor,13,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,13,46.0,73.599999,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.7.py,u_opt_factor,13,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.739999,40,13,46.0,78.199999,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.8.py,u_opt_factor,13,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.96,40,13,46.0,82.8,21.4,1,1,1013,0
u_opt_factor\set13\u_opt_factor_0.9.py,u_opt_factor,13,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.18,40,13,46.0,87.4,21.4,1,1,1013,0
